order_id,customer_id,order_date,status,channel
1433,135,2026-07-24,Completed,Marketplace
1434,64,2026-07-24,Completed,Marketplace
1435,111,2026-07-25,Completed,Marketplace
1436,128,2026-07-26,Returned,Marketplace
1437,150,2026-07-26,Completed,Web
1438,179,2026-07-27,Completed,Store
1439,162,2026-07-27,Completed,Web
1440,234,2026-07-27,Completed,Store
1441,104,2026-07-27,Cancelled,Web
1442,82,2026-07-28,Completed,Web
1443,105,2026-07-29,Cancelled,Web
1444,134,2026-07-30,Completed,Web
1445,39,2026-07-30,Completed,Store
1446,75,2026-07-30,Completed,Marketplace
1447,56,2026-07-30,Completed,Web
1448,216,2026-07-31,Completed,Store
1449,64,2026-07-31,Completed,Web
1450,191,2026-07-31,Cancelled,Marketplace
1451,88,2026-07-31,Completed,Marketplace
