line_id,order_id,product_id,quantity,unit_price,discount_pct
1788,896,12,2,180.69,0.05
1789,897,4,1,134.77,0.05
1790,898,12,3,180.69,0.05
1791,898,20,4,22.59,0.15
1792,899,6,3,125.17,0.1
1793,899,37,1,171.89,0
1794,900,37,1,171.89,0.05
1795,901,32,3,61.19,0.1
1796,901,33,4,128.85,0.05
1797,901,18,3,97.17,0
1798,902,35,4,158.16,0.1
1799,902,26,3,216.29,0.1
1800,902,34,4,85.68,0.15
1801,903,14,3,110.08,0.1
1802,903,13,3,207.51,0.05
1803,903,1,1,124.65,0
1804,904,9,4,37.96,0
1805,904,40,2,162.85,0.05
1806,904,18,3,97.17,0
1807,905,9,2,37.96,0.1
1808,906,25,2,120.27,0
1809,906,34,2,85.68,0
1810,907,6,2,125.17,0
1811,907,3,4,155.04,0.1
1812,908,28,3,60.02,0
1813,908,4,1,134.77,0.15
1814,908,31,1,59.68,0.15
1815,909,35,2,158.16,0
1816,910,35,3,158.16,0
1817,910,28,1,60.02,0.1
1818,911,17,3,240.15,0.15
1819,911,12,3,180.69,0.05
1820,912,26,3,216.29,0
1821,912,35,4,158.16,0
1822,913,15,3,213.1,0
1823,914,10,2,58.56,0.1
1824,914,30,1,225.6,0.1
1825,914,7,3,261.37,0
1826,915,5,4,76.26,0.15
1827,915,39,2,130.1,0.15
1828,915,33,4,128.85,0
1829,916,30,3,225.6,0.15
1830,917,3,1,155.04,0.15
1831,918,35,4,158.16,0
1832,918,14,1,110.08,0
1833,918,9,2,37.96,0.15
1834,919,39,4,130.1,0.1
1835,920,2,3,116.21,0
1836,920,30,4,225.6,0.05
1837,921,33,3,128.85,0
1838,921,27,4,273.55,0
1839,921,22,2,331.57,0.15
1840,922,38,1,193.65,0
1841,922,39,3,130.1,0
1842,923,12,2,180.69,0.05
1843,923,22,2,331.57,0
1844,923,14,1,110.08,0.15
1845,924,24,4,172.25,0.05
1846,925,20,3,22.59,0
1847,926,30,2,225.6,0.1
1848,926,7,1,261.37,0.15
1849,926,30,3,225.6,0
1850,927,14,2,110.08,0.05
1851,928,17,2,240.15,0
1852,928,29,1,123.77,0.15
1853,929,15,2,213.1,0.05
1854,929,16,1,59.63,0
1855,929,26,4,216.29,0.1
1856,930,33,1,128.85,0
1857,931,3,3,155.04,0.15
1858,932,33,4,128.85,0
1859,932,40,4,162.85,0
1860,932,9,2,37.96,0.1
1861,933,14,4,110.08,0
1862,933,4,4,134.77,0.05
1863,934,31,3,59.68,0.1
1864,934,11,1,20.3,0
1865,935,19,3,105.56,0.1
1866,935,40,4,162.85,0.1
1867,935,1,1,124.65,0.15
1868,936,36,3,243.39,0
1869,937,6,1,125.17,0
1870,937,5,1,76.26,0.1
1871,937,4,3,134.77,0.1
1872,938,22,4,331.57,0.15
1873,939,6,4,125.17,0.05
1874,939,29,4,123.77,0
1875,939,28,1,60.02,0.15
1876,940,14,4,110.08,0
1877,940,19,3,105.56,0
1878,940,25,4,120.27,0.05
1879,941,30,1,225.6,0
1880,942,9,3,37.96,0.05
1881,942,35,3,158.16,0
1882,943,39,2,130.1,0.05
1883,943,4,1,134.77,0.15
1884,944,23,4,191.48,0.15
1885,944,30,4,225.6,0.05
1886,945,19,2,105.56,0.15
1887,945,29,2,123.77,0.15
1888,946,24,1,172.25,0
1889,946,38,2,193.65,0
1890,947,29,4,123.77,0
1891,947,3,2,155.04,0
1892,948,7,2,261.37,0
1893,948,19,2,105.56,0.05
1894,949,33,3,128.85,0
1895,950,11,4,20.3,0.15
1896,951,19,4,105.56,0
1897,951,29,3,123.77,0.15
1898,952,37,1,171.89,0.05
1899,953,34,2,85.68,0.05
1900,953,32,1,61.19,0
1901,953,2,2,116.21,0
1902,954,4,4,134.77,0.15
1903,954,34,3,85.68,0.15
1904,955,38,1,193.65,0.05
1905,956,18,2,97.17,0.1
1906,956,8,2,88.79,0
1907,956,21,2,203.09,0.15
1908,957,4,3,134.77,0
1909,957,19,3,105.56,0.05
1910,958,37,1,171.89,0.15
1911,959,29,1,123.77,0
1912,959,3,4,155.04,0
1913,959,7,3,261.37,0
1914,960,34,1,85.68,0.1
1915,960,27,4,273.55,0
1916,960,6,3,125.17,0.15
1917,961,5,1,76.26,0
1918,961,30,2,225.6,0
1919,962,6,4,125.17,0
1920,962,23,1,191.48,0.05
1921,962,5,3,76.26,0.1
1922,963,26,4,216.29,0.15
1923,963,28,3,60.02,0
1924,963,25,1,120.27,0.05
1925,964,39,2,130.1,0
1926,964,16,2,59.63,0
1927,964,30,1,225.6,0
1928,965,33,4,128.85,0.05
1929,966,38,1,193.65,0.1
1930,966,26,4,216.29,0
1931,967,14,2,110.08,0.15
1932,967,33,1,128.85,0
1933,967,22,2,331.57,0.05
1934,968,20,3,22.59,0.15
1935,968,4,1,134.77,0.15
1936,968,9,4,37.96,0.05
1937,969,15,4,213.1,0
1938,969,28,2,60.02,0.15
1939,970,18,2,97.17,0.1
1940,970,29,2,123.77,0
1941,971,28,4,60.02,0.15
1942,971,25,3,120.27,0.05
1943,972,34,3,85.68,0
1944,972,10,3,58.56,0
1945,973,7,4,261.37,0.05
1946,974,15,2,213.1,0.05
1947,974,22,3,331.57,0
1948,974,36,1,243.39,0
1949,975,37,2,171.89,0.1
1950,976,2,3,116.21,0
1951,976,3,1,155.04,0.05
1952,977,32,1,61.19,0
1953,977,27,4,273.55,0.1
1954,978,6,4,125.17,0
1955,978,17,4,240.15,0
1956,979,31,3,59.68,0
1957,979,24,2,172.25,0.15
1958,979,7,3,261.37,0.1
1959,980,7,2,261.37,0.05
1960,980,34,1,85.68,0.05
1961,981,27,1,273.55,0.15
1962,981,30,2,225.6,0.05
1963,982,11,2,20.3,0.05
1964,982,8,2,88.79,0
1965,983,1,1,124.65,0.15
1966,983,7,1,261.37,0.15
1967,984,31,2,59.68,0.05
1968,985,21,2,203.09,0.1
1969,985,10,2,58.56,0
1970,986,18,4,97.17,0.15
1971,986,26,1,216.29,0
1972,986,34,4,85.68,0
1973,987,11,2,20.3,0
1974,988,23,2,191.48,0
1975,988,29,1,123.77,0
1976,989,35,4,158.16,0.05
1977,989,10,3,58.56,0.1
1978,989,26,1,216.29,0
1979,990,24,1,172.25,0
1980,991,40,2,162.85,0.05
1981,992,37,3,171.89,0.05
1982,992,40,1,162.85,0
1983,993,28,4,60.02,0.05
1984,994,20,2,22.59,0.15
1985,994,10,2,58.56,0.15
1986,994,4,4,134.77,0.15
1987,995,6,1,125.17,0
1988,996,11,3,20.3,0
1989,996,27,3,273.55,0.05
1990,996,5,3,76.26,0.15
1991,997,31,2,59.68,0.1
1992,998,17,1,240.15,0
1993,998,16,1,59.63,0.1
1994,999,23,2,191.48,0.1
1995,999,40,1,162.85,0
1996,1000,20,4,22.59,0.1
1997,1000,15,1,213.1,0.1
1998,1001,23,1,191.48,0
1999,1001,5,1,76.26,0.15
2000,1002,12,1,180.69,0.05
2001,1002,22,2,331.57,0.05
2002,1003,1,3,124.65,0
2003,1003,35,4,158.16,0.15
2004,1003,21,1,203.09,0.15
2005,1004,8,4,88.79,0.05
2006,1005,28,3,60.02,0
2007,1005,7,3,261.37,0.1
2008,1006,19,4,105.56,0
2009,1007,9,4,37.96,0.15
2010,1007,8,2,88.79,0
2011,1008,30,1,225.6,0
2012,1009,2,4,116.21,0
2013,1010,27,2,273.55,0.15
2014,1010,36,2,243.39,0
2015,1010,32,3,61.19,0.1
2016,1011,20,4,22.59,0.1
2017,1011,38,4,193.65,0
2018,1012,22,4,331.57,0
2019,1012,4,2,134.77,0
2020,1013,1,4,124.65,0
2021,1014,32,1,61.19,0
2022,1015,34,2,85.68,0.05
2023,1016,17,4,240.15,0.05
2024,1016,33,4,128.85,0.15
2025,1016,39,4,130.1,0.05
2026,1017,28,4,60.02,0
2027,1018,7,4,261.37,0.15
2028,1018,40,4,162.85,0.1
2029,1019,16,3,59.63,0
2030,1019,31,3,59.68,0
2031,1020,10,2,58.56,0
2032,1021,23,2,191.48,0
2033,1021,19,3,105.56,0.15
2034,1021,24,4,172.25,0.1
2035,1022,26,1,216.29,0
2036,1023,23,3,191.48,0.15
2037,1023,16,2,59.63,0.1
2038,1023,36,1,243.39,0.15
2039,1024,6,2,125.17,0.1
2040,1024,27,1,273.55,0.05
2041,1024,35,2,158.16,0
2042,1025,38,2,193.65,0.1
2043,1025,38,1,193.65,0
2044,1025,16,4,59.63,0
2045,1026,38,3,193.65,0
2046,1027,26,2,216.29,0
2047,1027,39,2,130.1,0.15
2048,1027,3,1,155.04,0.05
2049,1028,13,2,207.51,0
2050,1028,27,4,273.55,0
2051,1029,26,4,216.29,0.1
2052,1029,39,1,130.1,0.1
2053,1029,20,4,22.59,0.05
2054,1030,21,2,203.09,0
2055,1030,2,3,116.21,0.15
2056,1031,18,4,97.17,0.15
2057,1032,6,3,125.17,0.05
2058,1032,9,1,37.96,0
2059,1033,29,1,123.77,0
2060,1033,36,4,243.39,0
2061,1033,31,1,59.68,0.1
2062,1034,28,3,60.02,0
2063,1034,5,3,76.26,0
2064,1035,8,1,88.79,0
2065,1035,27,2,273.55,0.05
2066,1036,21,3,203.09,0
2067,1037,17,4,240.15,0.05
2068,1037,12,2,180.69,0.15
2069,1038,30,3,225.6,0
2070,1039,9,2,37.96,0.1
2071,1039,24,1,172.25,0.15
2072,1039,1,1,124.65,0.1
2073,1040,4,2,134.77,0.05
2074,1040,38,3,193.65,0.1
2075,1041,36,4,243.39,0.15
2076,1041,29,1,123.77,0
2077,1041,1,4,124.65,0
2078,1042,1,3,124.65,0
2079,1042,11,4,20.3,0.05
2080,1043,22,1,331.57,0
2081,1043,35,4,158.16,0
2082,1044,14,1,110.08,0.15
2083,1044,32,4,61.19,0
2084,1044,38,2,193.65,0.05
2085,1045,40,4,162.85,0.1
2086,1045,40,4,162.85,0
2087,1046,33,1,128.85,0.15
2088,1046,6,1,125.17,0.15
2089,1046,37,1,171.89,0
2090,1047,39,2,130.1,0
2091,1047,19,1,105.56,0
2092,1047,2,4,116.21,0.05
2093,1048,27,1,273.55,0.1
2094,1049,3,2,155.04,0
2095,1050,10,2,58.56,0.05
2096,1050,39,3,130.1,0.15
2097,1051,34,3,85.68,0.05
2098,1051,30,4,225.6,0.05
2099,1052,10,2,58.56,0.05
2100,1053,5,1,76.26,0
2101,1053,34,3,85.68,0.1
2102,1053,12,3,180.69,0.05
2103,1054,37,3,171.89,0
2104,1055,22,4,331.57,0
2105,1056,10,1,58.56,0
2106,1056,31,1,59.68,0
2107,1057,19,1,105.56,0
2108,1058,31,2,59.68,0
2109,1058,40,4,162.85,0
2110,1059,21,3,203.09,0.15
2111,1059,32,3,61.19,0.15
2112,1059,35,3,158.16,0
2113,1060,15,2,213.1,0.15
2114,1060,29,4,123.77,0
2115,1060,30,4,225.6,0
2116,1061,38,1,193.65,0
2117,1061,29,3,123.77,0.1
2118,1061,17,2,240.15,0.05
2119,1062,23,1,191.48,0.15
2120,1062,5,3,76.26,0
2121,1062,23,3,191.48,0
2122,1063,9,4,37.96,0.05
2123,1063,33,3,128.85,0.1
2124,1064,17,3,240.15,0
2125,1064,29,4,123.77,0.1
2126,1065,17,1,240.15,0.15
2127,1065,3,3,155.04,0.1
2128,1065,8,3,88.79,0
2129,1066,33,4,128.85,0
2130,1066,33,4,128.85,0.15
2131,1067,40,4,162.85,0
2132,1068,7,1,261.37,0.05
2133,1069,20,4,22.59,0.15
2134,1069,37,3,171.89,0
2135,1069,35,4,158.16,0.05
2136,1070,27,3,273.55,0.15
2137,1070,18,1,97.17,0.1
2138,1070,17,1,240.15,0.15
2139,1071,24,2,172.25,0
2140,1071,17,3,240.15,0.05
2141,1071,8,4,88.79,0.15
2142,1072,39,2,130.1,0.05
2143,1072,17,2,240.15,0.05
2144,1072,13,3,207.51,0
2145,1073,11,3,20.3,0.15
2146,1073,5,3,76.26,0
2147,1074,18,3,97.17,0
2148,1074,12,4,180.69,0.05
2149,1075,36,3,243.39,0.1
2150,1075,2,2,116.21,0.15
2151,1076,16,1,59.63,0
2152,1076,33,3,128.85,0.15
2153,1076,27,1,273.55,0
2154,1077,40,3,162.85,0.1
2155,1078,4,1,134.77,0.15
2156,1079,32,2,61.19,0.15
2157,1079,40,1,162.85,0.05
2158,1079,26,2,216.29,0.05
2159,1080,31,2,59.68,0.1
2160,1080,5,2,76.26,0.1
2161,1081,33,1,128.85,0
2162,1081,7,2,261.37,0.15
2163,1081,10,2,58.56,0.15
2164,1082,9,3,37.96,0
2165,1083,36,4,243.39,0.15
2166,1083,11,3,20.3,0.05
2167,1084,10,3,58.56,0
2168,1085,32,3,61.19,0.05
2169,1085,40,4,162.85,0.1
2170,1086,26,3,216.29,0.05
2171,1086,2,1,116.21,0
2172,1087,28,4,60.02,0.1
2173,1088,37,4,171.89,0
2174,1089,18,4,97.17,0
2175,1090,34,3,85.68,0.05
2176,1091,18,3,97.17,0
2177,1091,2,3,116.21,0.1
2178,1092,2,2,116.21,0.05
2179,1092,13,2,207.51,0.05
2180,1092,4,4,134.77,0
2181,1093,32,3,61.19,0.15
2182,1094,36,3,243.39,0
2183,1094,11,4,20.3,0.15
2184,1095,19,1,105.56,0.05
2185,1096,30,3,225.6,0.1
2186,1097,28,1,60.02,0
2187,1097,25,2,120.27,0.1
2188,1097,28,1,60.02,0.05
2189,1098,23,4,191.48,0.05
2190,1098,30,4,225.6,0.1
2191,1098,4,3,134.77,0.05
2192,1099,20,4,22.59,0
2193,1099,20,1,22.59,0.05
2194,1099,5,4,76.26,0
2195,1100,29,1,123.77,0.05
2196,1101,5,1,76.26,0.1
2197,1102,11,1,20.3,0.15
2198,1103,11,2,20.3,0
2199,1103,11,3,20.3,0.15
2200,1103,19,2,105.56,0
2201,1104,2,2,116.21,0.15
2202,1104,11,2,20.3,0.1
2203,1104,12,3,180.69,0.05
2204,1105,20,2,22.59,0
2205,1105,13,3,207.51,0
2206,1106,19,3,105.56,0
2207,1107,7,3,261.37,0
2208,1108,40,4,162.85,0.15
2209,1109,31,1,59.68,0.05
2210,1109,11,3,20.3,0.1
2211,1110,22,1,331.57,0.1
2212,1110,21,3,203.09,0.05
2213,1111,25,4,120.27,0.1
2214,1112,28,1,60.02,0
2215,1112,20,1,22.59,0
2216,1113,40,4,162.85,0.1
2217,1113,8,3,88.79,0
2218,1113,27,3,273.55,0.05
2219,1114,8,3,88.79,0.15
2220,1115,14,2,110.08,0.05
2221,1115,7,2,261.37,0
2222,1115,11,1,20.3,0.1
2223,1116,7,3,261.37,0
2224,1117,30,2,225.6,0
2225,1117,30,1,225.6,0.1
2226,1118,25,2,120.27,0.1
2227,1118,32,1,61.19,0
2228,1118,39,4,130.1,0
2229,1119,22,4,331.57,0
2230,1119,5,3,76.26,0.05
2231,1120,37,4,171.89,0.15
2232,1120,23,2,191.48,0.05
2233,1120,26,4,216.29,0
2234,1121,6,4,125.17,0
2235,1122,12,3,180.69,0
2236,1122,21,4,203.09,0.1
2237,1123,30,4,225.6,0
2238,1123,13,3,207.51,0.1
2239,1123,5,2,76.26,0.15
2240,1124,31,4,59.68,0
2241,1124,4,1,134.77,0
2242,1124,8,1,88.79,0
2243,1125,25,4,120.27,0.05
2244,1126,6,1,125.17,0
2245,1126,36,2,243.39,0.15
2246,1126,1,2,124.65,0
2247,1127,35,3,158.16,0
2248,1128,3,2,155.04,0
2249,1128,6,4,125.17,0
2250,1128,22,3,331.57,0
2251,1129,3,1,155.04,0.15
2252,1129,2,3,116.21,0.15
2253,1129,38,4,193.65,0.1
2254,1130,19,3,105.56,0.1
2255,1131,32,3,61.19,0.1
2256,1131,40,1,162.85,0
2257,1132,12,1,180.69,0.15
2258,1133,21,4,203.09,0.05
2259,1133,29,1,123.77,0.15
2260,1133,31,4,59.68,0.1
2261,1134,38,2,193.65,0.15
2262,1134,34,2,85.68,0.05
2263,1135,6,1,125.17,0
2264,1135,11,2,20.3,0.15
2265,1136,8,2,88.79,0
2266,1137,4,1,134.77,0.05
2267,1137,22,2,331.57,0
2268,1137,29,2,123.77,0.15
2269,1138,39,3,130.1,0.1
2270,1138,12,1,180.69,0.05
2271,1138,20,2,22.59,0.05
2272,1139,20,2,22.59,0
2273,1139,23,1,191.48,0.1
2274,1139,3,3,155.04,0
2275,1140,11,4,20.3,0.15
2276,1141,26,2,216.29,0
2277,1141,12,1,180.69,0
2278,1141,32,2,61.19,0
2279,1142,40,3,162.85,0.1
2280,1142,35,3,158.16,0.15
2281,1143,11,1,20.3,0
2282,1143,14,3,110.08,0.05
2283,1144,27,4,273.55,0
2284,1145,24,2,172.25,0.05
2285,1146,10,4,58.56,0.05
2286,1147,21,2,203.09,0.1
2287,1147,2,2,116.21,0.05
2288,1147,5,3,76.26,0.05
2289,1148,29,2,123.77,0.15
2290,1148,15,1,213.1,0
2291,1149,7,4,261.37,0
2292,1149,19,4,105.56,0.1
2293,1150,30,3,225.6,0.05
2294,1151,40,1,162.85,0.1
2295,1151,8,3,88.79,0
2296,1152,30,4,225.6,0.1
2297,1152,36,3,243.39,0.05
2298,1153,8,2,88.79,0.15
2299,1154,23,3,191.48,0
2300,1154,19,4,105.56,0.15
2301,1154,20,4,22.59,0.1
2302,1155,28,2,60.02,0.15
2303,1155,24,4,172.25,0.05
2304,1156,32,4,61.19,0
2305,1157,33,3,128.85,0.1
2306,1157,12,2,180.69,0.05
2307,1158,13,2,207.51,0
2308,1158,28,4,60.02,0
2309,1159,35,3,158.16,0
2310,1160,32,4,61.19,0.15
2311,1160,6,1,125.17,0.1
2312,1160,1,1,124.65,0
2313,1161,1,2,124.65,0.15
2314,1161,36,2,243.39,0
2315,1162,30,3,225.6,0
2316,1162,23,3,191.48,0.15
2317,1163,37,4,171.89,0
2318,1164,26,3,216.29,0
2319,1164,20,3,22.59,0
2320,1164,7,4,261.37,0.15
2321,1165,26,4,216.29,0.05
2322,1165,25,3,120.27,0
2323,1165,13,2,207.51,0.1
2324,1166,28,1,60.02,0
2325,1166,1,2,124.65,0.1
2326,1167,20,1,22.59,0.1
2327,1168,34,3,85.68,0
2328,1168,3,1,155.04,0.1
2329,1168,29,1,123.77,0
2330,1169,19,1,105.56,0.05
2331,1170,32,4,61.19,0.05
2332,1170,22,4,331.57,0.05
2333,1171,25,3,120.27,0.15
2334,1171,16,1,59.63,0.15
2335,1172,25,3,120.27,0.15
2336,1172,39,1,130.1,0
2337,1173,30,3,225.6,0.1
2338,1173,11,3,20.3,0
2339,1173,40,1,162.85,0
2340,1174,14,2,110.08,0.05
2341,1174,12,3,180.69,0
2342,1175,6,3,125.17,0
2343,1175,13,3,207.51,0.15
2344,1175,32,2,61.19,0.05
2345,1176,7,1,261.37,0
2346,1177,32,4,61.19,0.15
2347,1177,21,4,203.09,0.05
2348,1177,5,2,76.26,0.1
2349,1178,34,2,85.68,0
2350,1178,22,2,331.57,0.05
2351,1178,32,4,61.19,0
2352,1179,30,2,225.6,0.1
2353,1180,15,2,213.1,0
2354,1180,7,4,261.37,0
2355,1181,22,3,331.57,0.05
2356,1181,14,1,110.08,0.1
2357,1181,29,3,123.77,0.05
2358,1182,14,3,110.08,0
2359,1182,16,4,59.63,0.15
2360,1182,11,1,20.3,0
2361,1183,5,4,76.26,0.1
2362,1184,25,2,120.27,0
2363,1184,33,1,128.85,0.1
2364,1185,33,1,128.85,0.05
2365,1185,29,3,123.77,0.05
2366,1185,33,3,128.85,0.1
2367,1186,39,2,130.1,0.1
2368,1187,6,1,125.17,0.05
2369,1187,9,1,37.96,0
2370,1188,22,1,331.57,0
2371,1188,27,4,273.55,0.15
2372,1189,2,2,116.21,0.15
2373,1189,38,3,193.65,0
2374,1189,7,1,261.37,0.15
2375,1190,37,3,171.89,0.05
2376,1190,10,3,58.56,0
2377,1191,37,1,171.89,0.15
2378,1192,18,4,97.17,0
2379,1192,31,1,59.68,0
2380,1192,7,2,261.37,0
2381,1193,35,3,158.16,0
2382,1193,2,1,116.21,0.1
2383,1193,30,4,225.6,0
2384,1194,38,4,193.65,0
2385,1194,36,1,243.39,0
2386,1194,4,1,134.77,0.15
2387,1195,28,2,60.02,0.05
2388,1195,30,1,225.6,0.1
2389,1195,11,3,20.3,0
2390,1196,21,2,203.09,0.1
2391,1197,8,2,88.79,0.1
2392,1198,1,1,124.65,0.05
2393,1198,31,3,59.68,0
2394,1198,10,2,58.56,0
2395,1199,35,4,158.16,0.15
2396,1199,4,1,134.77,0.05
2397,1200,40,3,162.85,0.05
2398,1200,33,4,128.85,0
2399,1200,9,4,37.96,0.05
2400,1201,3,2,155.04,0.15
2401,1201,4,2,134.77,0
2402,1202,34,2,85.68,0.1
2403,1203,14,3,110.08,0.05
2404,1204,26,4,216.29,0
2405,1205,21,4,203.09,0.15
2406,1206,5,4,76.26,0.15
2407,1206,19,2,105.56,0.15
2408,1207,21,2,203.09,0
2409,1207,26,4,216.29,0
2410,1207,17,3,240.15,0.15
2411,1208,21,2,203.09,0.1
2412,1208,38,4,193.65,0.05
2413,1209,30,1,225.6,0.15
2414,1209,5,1,76.26,0
2415,1209,13,4,207.51,0
2416,1210,5,3,76.26,0
2417,1211,15,2,213.1,0
2418,1211,18,1,97.17,0.1
2419,1211,34,2,85.68,0
2420,1212,24,4,172.25,0.1
2421,1212,32,2,61.19,0.15
2422,1213,38,2,193.65,0
2423,1214,30,1,225.6,0.1
2424,1214,15,4,213.1,0
2425,1215,27,2,273.55,0
2426,1215,40,2,162.85,0.05
2427,1215,25,1,120.27,0.1
2428,1216,37,4,171.89,0.05
2429,1217,38,4,193.65,0.05
2430,1217,39,2,130.1,0.1
2431,1217,23,2,191.48,0.05
2432,1218,24,4,172.25,0.1
2433,1218,7,2,261.37,0.05
2434,1218,14,2,110.08,0
2435,1219,26,1,216.29,0.15
2436,1220,34,1,85.68,0.15
2437,1220,23,1,191.48,0
2438,1221,23,3,191.48,0.15
2439,1221,5,4,76.26,0.15
2440,1221,12,1,180.69,0.05
2441,1222,13,2,207.51,0.15
2442,1222,39,4,130.1,0
2443,1222,19,2,105.56,0.15
2444,1223,35,1,158.16,0
2445,1223,3,4,155.04,0.1
2446,1223,14,1,110.08,0
2447,1224,6,3,125.17,0
2448,1224,27,2,273.55,0
2449,1225,33,4,128.85,0
2450,1225,30,2,225.6,0
2451,1225,9,2,37.96,0.1
2452,1226,3,2,155.04,0
2453,1227,31,3,59.68,0.05
2454,1227,9,4,37.96,0.1
2455,1228,19,2,105.56,0.05
2456,1228,2,2,116.21,0
2457,1228,7,4,261.37,0.05
2458,1229,4,1,134.77,0
2459,1230,20,3,22.59,0.05
2460,1230,1,3,124.65,0
2461,1231,28,2,60.02,0.15
2462,1232,10,2,58.56,0.05
2463,1232,15,3,213.1,0.05
2464,1232,11,3,20.3,0
2465,1233,17,4,240.15,0
2466,1233,8,3,88.79,0.05
2467,1234,38,3,193.65,0
2468,1234,22,1,331.57,0
2469,1234,26,1,216.29,0.1
2470,1235,14,4,110.08,0.05
2471,1235,16,1,59.63,0.05
2472,1235,29,1,123.77,0
2473,1236,26,4,216.29,0
2474,1236,22,1,331.57,0
2475,1236,9,1,37.96,0.1
2476,1237,17,1,240.15,0
2477,1238,22,1,331.57,0.05
2478,1239,11,4,20.3,0.05
2479,1239,21,2,203.09,0.05
2480,1239,25,2,120.27,0.05
2481,1240,32,2,61.19,0.15
2482,1240,35,2,158.16,0.05
2483,1241,22,3,331.57,0.1
2484,1241,2,4,116.21,0.05
2485,1241,29,3,123.77,0
2486,1242,4,4,134.77,0.15
2487,1243,4,1,134.77,0.1
2488,1244,3,4,155.04,0.15
2489,1244,9,1,37.96,0.1
2490,1245,34,2,85.68,0.15
2491,1245,2,1,116.21,0
2492,1245,26,1,216.29,0.15
2493,1246,37,3,171.89,0.1
2494,1246,40,4,162.85,0.1
2495,1246,12,3,180.69,0.1
2496,1247,37,3,171.89,0
2497,1247,15,4,213.1,0
2498,1247,8,2,88.79,0.1
2499,1248,22,3,331.57,0
2500,1248,26,1,216.29,0.05
2501,1248,6,1,125.17,0
2502,1249,33,4,128.85,0
2503,1249,7,3,261.37,0.15
2504,1250,26,3,216.29,0.1
2505,1251,40,1,162.85,0
2506,1251,33,4,128.85,0.05
2507,1251,8,2,88.79,0.15
2508,1252,4,1,134.77,0.1
2509,1252,35,2,158.16,0.05
2510,1252,40,4,162.85,0
2511,1253,9,1,37.96,0.1
2512,1253,12,1,180.69,0.15
2513,1254,14,3,110.08,0.15
2514,1254,37,1,171.89,0.15
2515,1254,31,2,59.68,0
2516,1255,22,2,331.57,0.05
2517,1256,27,4,273.55,0.1
2518,1256,5,1,76.26,0
2519,1257,20,3,22.59,0
2520,1258,3,4,155.04,0
2521,1258,1,2,124.65,0.1
2522,1258,7,1,261.37,0.1
2523,1259,28,1,60.02,0
2524,1260,24,1,172.25,0.1
2525,1260,2,1,116.21,0
2526,1261,14,1,110.08,0.1
2527,1262,34,3,85.68,0
2528,1262,21,4,203.09,0.15
2529,1262,36,4,243.39,0
2530,1263,1,4,124.65,0.1
2531,1263,37,2,171.89,0
2532,1264,38,4,193.65,0.15
2533,1265,40,4,162.85,0.15
2534,1265,13,4,207.51,0.05
2535,1265,13,2,207.51,0.1
2536,1266,14,3,110.08,0.15
2537,1267,18,4,97.17,0.15
2538,1268,38,1,193.65,0.1
2539,1268,16,1,59.63,0
2540,1268,14,1,110.08,0.1
2541,1269,16,2,59.63,0.05
2542,1269,7,2,261.37,0.05
2543,1270,34,4,85.68,0.1
2544,1271,36,2,243.39,0
2545,1272,11,1,20.3,0
2546,1272,16,2,59.63,0
2547,1272,10,1,58.56,0.1
2548,1273,24,2,172.25,0.05
2549,1274,21,4,203.09,0.05
2550,1275,33,4,128.85,0.15
2551,1275,32,1,61.19,0.1
2552,1275,24,3,172.25,0.05
2553,1276,10,4,58.56,0
2554,1277,24,1,172.25,0.05
2555,1277,30,3,225.6,0
2556,1277,12,4,180.69,0.05
2557,1278,6,4,125.17,0.15
2558,1278,25,4,120.27,0.05
2559,1279,2,1,116.21,0.05
2560,1279,3,4,155.04,0.1
2561,1279,5,3,76.26,0.1
2562,1280,14,1,110.08,0.1
2563,1280,24,1,172.25,0.15
2564,1280,6,1,125.17,0
2565,1281,34,4,85.68,0.05
2566,1281,9,3,37.96,0.15
2567,1281,9,1,37.96,0.1
2568,1282,18,3,97.17,0.15
2569,1282,17,1,240.15,0.05
2570,1283,24,3,172.25,0.1
2571,1283,14,2,110.08,0
2572,1283,31,3,59.68,0.05
2573,1284,25,4,120.27,0.15
2574,1284,28,1,60.02,0.15
2575,1284,18,4,97.17,0.05
2576,1285,35,4,158.16,0
2577,1285,40,3,162.85,0.1
2578,1285,4,2,134.77,0.15
2579,1286,19,2,105.56,0.1
2580,1287,14,1,110.08,0.15
2581,1287,28,1,60.02,0.15
2582,1288,11,2,20.3,0.15
2583,1289,29,4,123.77,0
2584,1289,19,4,105.56,0
2585,1289,29,1,123.77,0.05
2586,1290,7,2,261.37,0.1
2587,1290,26,3,216.29,0.15
2588,1291,32,1,61.19,0.1
2589,1292,25,2,120.27,0
2590,1292,19,3,105.56,0
2591,1292,30,2,225.6,0
2592,1293,17,3,240.15,0.1
2593,1293,6,3,125.17,0
2594,1294,11,3,20.3,0
2595,1294,37,3,171.89,0
2596,1294,34,3,85.68,0
2597,1295,14,4,110.08,0
2598,1296,1,2,124.65,0
2599,1296,11,2,20.3,0.1
2600,1297,27,2,273.55,0.05
2601,1298,33,1,128.85,0.1
2602,1298,12,4,180.69,0
2603,1299,18,3,97.17,0
2604,1299,8,1,88.79,0
2605,1300,1,2,124.65,0.15
2606,1300,19,1,105.56,0
2607,1300,20,4,22.59,0
2608,1301,26,2,216.29,0.1
2609,1302,20,3,22.59,0.1
2610,1302,34,3,85.68,0.15
2611,1303,6,3,125.17,0
2612,1303,2,1,116.21,0
