attempt_id,shipment_id,attempt_number,attempt_at,attempt_result,failure_reason
2043,1800,1,2026-04-21 02:19:58.159368,Success,
2044,1801,1,2026-04-21 16:52:01.290169,Success,
2045,1802,1,2026-04-21 11:42:43.669657,Failed,Address Issue
2046,1803,1,2026-04-22 21:10:32.682239,Success,
2047,1804,1,2026-04-24 13:21:45.422068,Success,
2048,1805,1,2026-04-24 17:36:47.397745,Failed,Address Issue
2049,1805,2,2026-04-24 18:59:52.269971,Success,
2050,1806,1,2026-04-23 14:28:47.209833,Success,
2051,1807,1,2026-04-23 15:23:28.858368,Success,
2052,1808,1,2026-04-23 03:42:13.311620,Success,
2053,1809,1,2026-04-23 00:29:01.688799,Success,
2054,1810,1,2026-04-22 06:38:48.132356,Failed,Customer Unavailable
2055,1810,2,2026-04-22 09:00:14.503502,Success,
2056,1811,1,2026-04-20 02:05:52.127336,Success,
2057,1812,1,2026-04-24 22:11:25.557352,Success,
2058,1813,1,2026-04-21 08:24:24.483429,Success,
2059,1814,1,2026-04-21 13:41:04.756315,Success,
2060,1815,1,2026-04-23 14:24:07.354322,Success,
2061,1816,1,2026-04-21 01:04:09.419776,Failed,None
2062,1816,2,2026-04-21 04:28:42.048120,Success,
2063,1817,1,2026-04-21 07:24:13.682107,Success,
2064,1818,1,2026-04-24 11:40:57.574385,Success,
2065,1819,1,2026-04-22 07:07:49.575957,Success,
2066,1820,1,2026-04-23 23:57:58.193044,Success,
2067,1821,1,2026-04-24 06:48:17.333442,Success,
2068,1822,1,2026-04-24 01:39:13.727739,Success,
2069,1823,1,2026-04-24 04:02:34.939777,Success,
2070,1824,1,2026-04-22 11:18:00.749069,Success,
2071,1825,1,2026-04-23 22:14:07.262659,Success,
2072,1826,1,2026-04-22 08:51:09.271152,Success,
2073,1827,1,2026-04-24 00:40:46.628367,Success,
2074,1828,1,2026-04-23 17:34:19.374918,Failed,None
2075,1828,2,2026-04-23 18:37:44.459136,Success,
2076,1829,1,2026-04-24 08:53:25.875624,Success,
2077,1830,1,2026-04-21 14:20:55.511594,Success,
2078,1831,1,2026-04-24 18:05:24.264883,Success,
2079,1832,1,2026-04-25 02:39:40.315171,Success,
2080,1833,1,2026-04-25 04:59:48.970248,Failed,None
2081,1833,2,2026-04-25 05:47:39.513314,Success,
2082,1834,1,2026-04-23 09:06:02.798686,Success,
2083,1835,1,2026-04-25 01:39:35.754066,Success,
2084,1836,1,2026-04-24 20:37:52.612367,Success,
2085,1837,1,2026-04-24 21:44:49.152619,Success,
2086,1838,1,2026-04-24 21:33:44.499806,Success,
2087,1839,1,2026-04-25 11:31:00.125773,Success,
2088,1840,1,2026-04-23 03:02:56.633478,Success,
2089,1841,1,2026-04-22 19:15:26.700836,Success,
2090,1842,1,2026-04-22 21:31:38.924467,Success,
2091,1843,1,2026-04-24 03:32:13.906005,Success,
2092,1844,1,2026-04-25 00:32:12.178877,Success,
2093,1845,1,2026-04-24 15:15:52.033881,Success,
2094,1846,1,2026-04-23 00:36:43.942366,Success,
2095,1847,1,2026-04-25 20:02:07.281308,Failed,None
2096,1847,2,2026-04-25 22:03:09.825204,Success,
2097,1848,1,2026-04-24 10:06:01.201287,Success,
2098,1849,1,2026-04-26 12:14:20.616160,Success,
2099,1850,1,2026-04-26 21:34:45.579447,Failed,Address Issue
2100,1850,2,2026-04-27 00:47:12.672344,Success,
2101,1851,1,2026-04-26 06:17:11.163312,Success,
2102,1852,1,2026-04-23 10:45:40.512316,Success,
2103,1853,1,2026-04-25 09:33:16.395122,Success,
2104,1854,1,2026-04-24 19:14:43.976982,Success,
2105,1855,1,2026-04-26 02:35:13.774008,Failed,None
2106,1855,2,2026-04-26 05:48:53.716466,Success,
2107,1856,1,2026-04-28 02:35:36.079792,Success,
2108,1857,1,2026-04-25 15:42:39.694194,Failed,Address Issue
2109,1858,1,2026-04-25 21:53:00.120156,Success,
2110,1859,1,2026-04-28 10:45:30.619847,Success,
2111,1860,1,2026-04-24 07:52:29.802464,Success,
2112,1861,1,2026-04-26 11:09:14.838118,Success,
2113,1862,1,2026-04-25 13:23:40.730116,Success,
2114,1863,1,2026-04-27 02:39:44.249976,Success,
2115,1864,1,2026-04-26 10:53:23.381934,Success,
2116,1865,1,2026-04-28 14:09:21.023131,Success,
2117,1866,1,2026-04-27 12:52:47.588090,Success,
2118,1867,1,2026-04-25 00:23:56.258790,Success,
2119,1868,1,2026-04-27 08:44:16.280851,Success,
2120,1869,1,2026-04-25 06:58:09.241931,Success,
2121,1870,1,2026-04-28 01:37:13.071237,Success,
2122,1871,1,2026-04-27 10:02:01.534390,Success,
2123,1872,1,2026-04-26 21:59:53.693174,Success,
2124,1873,1,2026-04-29 06:20:11.999493,Success,
2125,1874,1,2026-04-27 02:45:23.934725,Success,
2126,1875,1,2026-04-26 17:38:42.206608,Failed,None
2127,1875,2,2026-04-26 19:56:09.039485,Success,
2128,1876,1,2026-04-27 00:53:39.358234,Success,
2129,1877,1,2026-04-25 20:07:45.442694,Success,
2130,1878,1,2026-04-25 05:12:58.006967,Success,
2131,1879,1,2026-04-27 05:59:53.094131,Success,
2132,1880,1,2026-04-27 20:15:47.476659,Success,
2133,1881,1,2026-04-28 15:19:17.507347,Success,
2134,1882,1,2026-04-28 12:26:59.704127,Success,
2135,1883,1,2026-04-26 09:06:12.845778,Success,
2136,1884,1,2026-04-28 07:33:04.978634,Success,
2137,1885,1,2026-04-27 14:41:47.971229,Failed,None
2138,1885,2,2026-04-27 16:56:13.319658,Success,
2139,1886,1,2026-04-25 04:34:33.744286,Failed,None
2140,1886,2,2026-04-25 06:21:26.366415,Success,
2141,1887,1,2026-04-28 02:07:42.910664,Success,
2142,1888,1,2026-04-29 08:49:14.189779,Failed,Address Issue
2143,1888,2,2026-04-29 11:07:07.601709,Success,
2144,1889,1,2026-04-27 18:49:16.617198,Failed,None
2145,1889,2,2026-04-27 19:52:53.719326,Success,
2146,1890,1,2026-04-26 06:42:11.345314,Success,
2147,1891,1,2026-04-25 16:34:07.933179,Success,
2148,1892,1,2026-04-26 09:00:14.828700,Success,
2149,1893,1,2026-04-28 06:41:41.415412,Success,
2150,1894,1,2026-04-26 02:44:27.639910,Success,
2151,1895,1,2026-04-27 03:51:27.225811,Failed,Customer Unavailable
2152,1896,1,2026-04-25 06:18:23.681414,Success,
2153,1897,1,2026-04-26 09:14:20.019286,Success,
2154,1898,1,2026-04-28 08:57:15.309857,Success,
2155,1899,1,2026-04-26 10:07:40.227063,Failed,Address Issue
2156,1900,1,2026-04-30 12:25:50.907777,Success,
2157,1901,1,2026-05-01 01:51:07.066864,Success,
2158,1902,1,2026-04-29 15:05:18.882345,Success,
2159,1903,1,2026-04-28 16:57:44.723911,Failed,Hub Congestion
2160,1903,2,2026-04-28 19:44:10.136898,Success,
2161,1904,1,2026-04-27 10:47:16.936895,Success,
2162,1905,1,2026-04-27 00:20:53.145610,Success,
2163,1906,1,2026-04-29 09:08:29.966519,Success,
2164,1907,1,2026-04-27 20:22:03.353178,Success,
2165,1908,1,2026-04-29 00:50:34.336997,Failed,None
2166,1908,2,2026-04-29 01:19:40.175515,Success,
2167,1909,1,2026-04-29 05:49:58.203694,Success,
2168,1910,1,2026-04-29 13:54:07.372435,Success,
2169,1911,1,2026-04-28 16:59:44.466961,Success,
2170,1912,1,2026-04-29 02:48:51.216363,Success,
2171,1913,1,2026-04-27 15:44:10.388033,Failed,None
2172,1913,2,2026-04-27 17:24:06.429186,Success,
2173,1914,1,2026-04-29 07:24:26.757140,Success,
2174,1915,1,2026-04-30 00:58:07.203707,Success,
2175,1916,1,2026-04-27 19:07:52.877381,Success,
2176,1917,1,2026-04-28 17:19:47.671150,Success,
2177,1918,1,2026-04-27 01:53:04.778324,Success,
2178,1919,1,2026-04-30 00:59:19.105998,Success,
2179,1920,1,2026-04-30 03:42:09.031502,Success,
2180,1921,1,2026-04-30 01:24:50.490219,Success,
2181,1922,1,2026-04-28 02:53:20.669788,Success,
2182,1923,1,2026-04-30 03:43:08.854920,Success,
2183,1924,1,2026-04-28 07:13:13.222246,Success,
2184,1925,1,2026-04-30 08:07:11.586529,Success,
2185,1926,1,2026-04-30 03:39:18.934628,Failed,None
2186,1926,2,2026-04-30 06:21:54.617613,Success,
2187,1927,1,2026-04-30 05:22:47.998762,Failed,None
2188,1927,2,2026-04-30 05:52:44.702805,Success,
2189,1928,1,2026-04-30 04:39:55.565203,Success,
2190,1929,1,2026-05-02 06:21:43.989407,Success,
2191,1930,1,2026-04-30 12:40:29.033627,Success,
2192,1931,1,2026-04-27 11:52:14.129630,Success,
2193,1932,1,2026-04-30 13:06:55.233283,Success,
2194,1933,1,2026-04-29 01:10:00.885100,Failed,Customer Unavailable
2195,1933,2,2026-04-29 03:26:50.006744,Success,
2196,1934,1,2026-04-28 09:55:35.464401,Success,
2197,1935,1,2026-04-28 07:36:36.504299,Success,
2198,1936,1,2026-04-29 23:46:55.999958,Failed,Customer Unavailable
2199,1936,2,2026-04-30 02:17:23.960256,Success,
2200,1937,1,2026-04-29 16:27:52.454310,Success,
2201,1938,1,2026-04-30 17:42:03.564209,Success,
2202,1939,1,2026-04-29 04:04:01.348721,Success,
2203,1940,1,2026-04-30 21:53:17.434887,Failed,None
2204,1940,2,2026-04-30 23:43:38.313654,Success,
2205,1941,1,2026-05-01 04:38:20.507277,Success,
2206,1942,1,2026-04-30 19:26:26.770772,Success,
2207,1943,1,2026-04-29 05:58:01.507423,Success,
2208,1944,1,2026-04-29 06:15:06.611394,Success,
2209,1945,1,2026-05-01 13:13:51.178738,Success,
2210,1946,1,2026-04-29 14:42:05.263392,Success,
2211,1947,1,2026-04-29 06:11:10.541214,Failed,None
2212,1947,2,2026-04-29 07:19:25.865942,Success,
2213,1948,1,2026-04-29 08:43:24.373755,Success,
2214,1949,1,2026-05-01 03:18:19.489327,Failed,None
2215,1949,2,2026-05-01 05:36:19.564956,Success,
2216,1950,1,2026-05-01 16:15:33.704366,Success,
2217,1951,1,2026-05-01 04:09:30.588162,Success,
2218,1952,1,2026-04-30 23:07:51.325489,Success,
2219,1953,1,2026-04-30 13:39:09.932825,Success,
2220,1954,1,2026-04-30 17:52:00.797264,Success,
2221,1955,1,2026-05-01 16:11:27.811460,Success,
2222,1956,1,2026-05-03 22:01:27.908048,Success,
2223,1957,1,2026-04-30 03:50:43.662586,Failed,None
2224,1957,2,2026-04-30 04:53:10.397835,Success,
2225,1958,1,2026-04-29 15:54:29.373462,Success,
2226,1959,1,2026-04-30 09:22:30.864677,Success,
2227,1960,1,2026-05-02 00:32:37.182523,Success,
2228,1961,1,2026-04-30 01:34:25.328648,Success,
2229,1962,1,2026-04-30 10:59:18.297242,Success,
2230,1963,1,2026-04-29 19:42:44.493196,Success,
2231,1964,1,2026-05-01 17:02:04.099077,Success,
2232,1965,1,2026-05-01 22:36:10.726422,Success,
2233,1966,1,2026-04-30 20:02:46.191499,Success,
2234,1967,1,2026-04-30 06:34:16.713052,Success,
2235,1968,1,2026-04-30 05:13:11.575599,Success,
2236,1969,1,2026-04-30 11:15:52.854083,Success,
2237,1970,1,2026-05-02 04:15:57.610497,Success,
2238,1971,1,2026-05-03 07:38:32.197893,Success,
2239,1972,1,2026-04-30 15:51:57.594686,Success,
2240,1973,1,2026-05-01 13:01:22.921072,Success,
2241,1974,1,2026-05-02 21:04:15.382913,Success,
2242,1975,1,2026-05-03 06:29:31.780720,Success,
2243,1976,1,2026-05-01 11:46:56.270337,Success,
2244,1977,1,2026-05-03 06:25:41.857881,Failed,None
2245,1977,2,2026-05-03 08:29:19.991162,Success,
2246,1978,1,2026-05-02 22:12:32.534203,Success,
2247,1979,1,2026-05-01 10:52:34.564248,Success,
2248,1980,1,2026-05-03 10:32:02.462519,Failed,Address Issue
2249,1981,1,2026-05-03 06:57:16.285364,Success,
2250,1982,1,2026-05-03 06:57:15.878058,Success,
2251,1983,1,2026-05-03 06:34:14.487681,Success,
2252,1984,1,2026-05-04 05:54:17.916131,Success,
2253,1985,1,2026-05-03 19:48:25.506513,Failed,None
2254,1985,2,2026-05-03 22:37:26.631048,Success,
2255,1986,1,2026-05-04 06:03:11.658224,Success,
2256,1987,1,2026-05-03 17:11:42.910877,Success,
2257,1988,1,2026-05-02 05:33:10.507962,Success,
2258,1989,1,2026-05-02 13:31:13.468158,Success,
2259,1990,1,2026-05-02 14:12:51.198559,Success,
2260,1991,1,2026-05-04 04:19:18.313245,Failed,Address Issue
2261,1992,1,2026-05-03 03:46:29.306241,Success,
2262,1993,1,2026-05-04 01:47:07.863690,Success,
2263,1994,1,2026-05-04 01:09:23.845669,Success,
2264,1995,1,2026-05-02 01:03:40.426533,Success,
2265,1996,1,2026-05-02 10:08:49.795449,Failed,None
2266,1996,2,2026-05-02 12:39:46.886304,Success,
2267,1997,1,2026-05-04 04:16:13.105354,Success,
2268,1998,1,2026-05-02 02:07:44.070924,Success,
2269,1999,1,2026-05-03 21:19:53.582050,Success,
2270,2000,1,2026-05-04 08:42:20.557205,Success,
2271,2001,1,2026-05-01 23:08:18.965832,Success,
2272,2002,1,2026-05-04 03:39:19.710551,Success,
2273,2003,1,2026-05-04 00:55:03.031327,Success,
2274,2004,1,2026-05-03 22:29:16.737106,Success,
2275,2005,1,2026-05-02 15:12:45.748848,Success,
2276,2006,1,2026-05-04 18:37:00.741610,Success,
2277,2007,1,2026-05-05 06:27:26.468273,Success,
2278,2008,1,2026-05-06 21:15:26.168261,Success,
2279,2009,1,2026-05-05 07:11:26.016496,Success,
2280,2010,1,2026-05-02 22:13:35.446299,Failed,None
2281,2010,2,2026-05-03 01:41:15.507125,Success,
2282,2011,1,2026-05-02 11:14:50.659376,Success,
2283,2012,1,2026-05-04 15:06:18.182987,Success,
2284,2013,1,2026-05-05 02:14:12.765363,Success,
2285,2014,1,2026-05-04 19:32:44.103363,Failed,None
2286,2014,2,2026-05-04 20:09:06.653715,Success,
2287,2015,1,2026-05-06 21:28:24.687050,Failed,Weather
2288,2015,2,2026-05-07 00:35:16.616991,Success,
2289,2016,1,2026-05-03 07:14:59.082742,Success,
2290,2017,1,2026-05-02 20:00:23.276213,Failed,None
2291,2017,2,2026-05-02 22:29:32.122469,Success,
2292,2018,1,2026-05-03 10:21:05.440874,Success,
2293,2019,1,2026-05-03 21:05:51.286125,Success,
2294,2020,1,2026-05-05 04:18:02.207357,Success,
2295,2021,1,2026-05-03 09:49:35.129336,Success,
2296,2022,1,2026-05-03 12:19:33.127752,Success,
2297,2023,1,2026-05-05 08:16:31.205511,Success,
2298,2024,1,2026-05-03 08:21:24.345796,Success,
2299,2025,1,2026-05-03 01:03:49.159742,Success,
2300,2026,1,2026-05-06 04:07:28.607414,Failed,None
2301,2026,2,2026-05-06 05:13:19.398468,Success,
2302,2027,1,2026-05-06 05:22:58.651608,Success,
2303,2028,1,2026-05-06 04:42:45.421422,Success,
2304,2029,1,2026-05-03 16:31:25.981801,Success,
2305,2030,1,2026-05-06 17:34:15.454843,Success,
2306,2031,1,2026-05-04 14:03:06.411030,Success,
2307,2032,1,2026-05-04 09:03:58.898784,Success,
2308,2033,1,2026-05-03 03:59:11.399157,Success,
2309,2034,1,2026-05-05 15:43:37.053472,Success,
2310,2035,1,2026-05-06 05:17:46.038587,Success,
2311,2036,1,2026-05-04 01:56:48.736979,Success,
2312,2037,1,2026-05-04 02:52:15.958172,Success,
2313,2038,1,2026-05-04 12:41:50.248145,Success,
2314,2039,1,2026-05-06 12:13:45.701557,Failed,None
2315,2039,2,2026-05-06 13:57:19.458132,Success,
2316,2040,1,2026-05-04 08:27:52.915372,Success,
2317,2041,1,2026-05-05 08:23:03.755646,Failed,None
2318,2041,2,2026-05-05 11:53:04.408431,Success,
2319,2042,1,2026-05-05 12:48:44.074830,Success,
2320,2043,1,2026-05-05 07:34:55.530711,Success,
2321,2044,1,2026-05-07 00:04:57.760764,Failed,None
2322,2044,2,2026-05-07 02:26:27.401379,Success,
2323,2045,1,2026-05-05 04:44:25.534454,Success,
2324,2046,1,2026-05-06 23:35:52.754906,Success,
2325,2047,1,2026-05-05 07:06:33.866799,Success,
2326,2048,1,2026-05-08 00:00:37.130552,Failed,Hub Congestion
2327,2049,1,2026-05-05 08:37:47.829915,Failed,None
2328,2049,2,2026-05-05 11:52:15.570026,Success,
2329,2050,1,2026-05-05 15:31:59.544781,Success,
2330,2051,1,2026-05-07 05:50:08.715732,Success,
2331,2052,1,2026-05-09 09:16:34.997680,Success,
2332,2053,1,2026-05-04 06:26:45.079890,Success,
2333,2054,1,2026-05-06 20:43:29.489953,Success,
2334,2055,1,2026-05-06 23:56:33.603036,Success,
2335,2056,1,2026-05-07 13:24:21.305362,Success,
2336,2057,1,2026-05-06 17:44:00.809886,Success,
2337,2058,1,2026-05-07 02:12:12.783758,Success,
2338,2059,1,2026-05-08 04:47:18.455196,Success,
2339,2060,1,2026-05-08 10:48:08.290240,Success,
2340,2061,1,2026-05-08 05:21:14.044102,Success,
2341,2062,1,2026-05-05 04:31:35.167653,Success,
2342,2063,1,2026-05-07 18:22:05.710681,Success,
2343,2064,1,2026-05-06 06:27:32.310682,Success,
2344,2065,1,2026-05-07 20:02:21.844881,Success,
2345,2066,1,2026-05-08 06:22:45.518093,Success,
2346,2067,1,2026-05-05 23:47:48.651227,Success,
2347,2068,1,2026-05-08 04:22:35.412815,Success,
2348,2069,1,2026-05-07 18:17:43.129925,Failed,None
2349,2069,2,2026-05-07 21:36:25.805139,Success,
2350,2070,1,2026-05-06 09:39:55.862237,Success,
2351,2071,1,2026-05-07 20:20:25.061125,Success,
2352,2072,1,2026-05-06 06:44:27.765246,Success,
2353,2073,1,2026-05-05 23:18:49.776363,Success,
2354,2074,1,2026-05-08 10:28:53.751534,Success,
2355,2075,1,2026-05-06 01:00:43.482665,Success,
2356,2076,1,2026-05-06 05:31:11.091220,Success,
2357,2077,1,2026-05-08 12:06:26.031223,Success,
2358,2078,1,2026-05-07 06:41:57.636955,Success,
2359,2079,1,2026-05-07 06:00:27.772523,Success,
2360,2080,1,2026-05-08 19:22:22.103030,Success,
2361,2081,1,2026-05-08 14:30:39.789175,Failed,Address Issue
2362,2081,2,2026-05-08 15:50:30.413636,Success,
2363,2082,1,2026-05-09 02:50:03.673987,Success,
2364,2083,1,2026-05-07 21:15:43.618048,Success,
2365,2084,1,2026-05-11 04:39:10.169659,Success,
2366,2085,1,2026-05-09 08:50:49.612552,Success,
2367,2086,1,2026-05-07 08:45:50.711075,Failed,None
2368,2086,2,2026-05-07 12:07:09.728356,Success,
2369,2087,1,2026-05-07 23:50:16.737059,Success,
2370,2088,1,2026-05-08 15:38:51.862613,Success,
2371,2089,1,2026-05-09 04:25:28.192694,Success,
2372,2090,1,2026-05-07 12:33:35.518981,Success,
2373,2091,1,2026-05-08 23:32:53.880025,Success,
2374,2092,1,2026-05-06 18:24:16.442244,Success,
2375,2093,1,2026-05-08 01:24:53.465093,Failed,None
2376,2093,2,2026-05-08 05:22:15.623177,Success,
2377,2094,1,2026-05-07 07:33:03.441294,Success,
2378,2095,1,2026-05-10 14:17:13.295525,Success,
2379,2096,1,2026-05-09 21:58:46.404324,Success,
2380,2097,1,2026-05-10 08:41:10.952553,Success,
2381,2098,1,2026-05-11 11:31:25.820980,Success,
2382,2099,1,2026-05-11 09:04:05.315955,Success,
2383,2100,1,2026-05-11 14:17:02.466030,Success,
2384,2101,1,2026-05-09 21:11:46.220442,Success,
2385,2102,1,2026-05-08 12:35:43.471011,Success,
2386,2103,1,2026-05-09 23:08:57.989823,Success,
2387,2104,1,2026-05-10 12:04:39.712798,Success,
2388,2105,1,2026-05-10 06:37:43.570291,Success,
2389,2106,1,2026-05-07 09:34:06.740266,Success,
2390,2107,1,2026-05-08 06:22:40.845377,Success,
2391,2108,1,2026-05-08 12:18:12.885136,Success,
2392,2109,1,2026-05-08 19:04:55.355707,Success,
2393,2110,1,2026-05-08 08:07:54.173204,Success,
2394,2111,1,2026-05-11 03:46:32.265129,Success,
2395,2112,1,2026-05-10 22:44:35.762826,Success,
2396,2113,1,2026-05-11 01:10:42.830895,Success,
2397,2114,1,2026-05-09 09:32:49.634320,Success,
2398,2115,1,2026-05-10 23:58:33.055934,Failed,Address Issue
2399,2116,1,2026-05-11 08:07:48.500551,Success,
2400,2117,1,2026-05-09 03:35:07.940564,Failed,None
2401,2117,2,2026-05-09 06:57:01.158665,Success,
2402,2118,1,2026-05-10 19:30:21.032262,Success,
2403,2119,1,2026-05-11 13:12:09.221874,Success,
2404,2120,1,2026-05-11 03:19:28.336725,Success,
2405,2121,1,2026-05-11 11:46:13.791907,Success,
2406,2122,1,2026-05-08 08:12:16.083622,Success,
2407,2123,1,2026-05-09 11:04:14.213115,Success,
2408,2124,1,2026-05-12 06:22:11.148657,Failed,Customer Unavailable
2409,2124,2,2026-05-12 09:03:02.241774,Success,
2410,2125,1,2026-05-08 15:39:36.378254,Success,
2411,2126,1,2026-05-11 04:17:15.783885,Success,
2412,2127,1,2026-05-09 06:02:39.526145,Success,
2413,2128,1,2026-05-11 04:50:50.362266,Success,
2414,2129,1,2026-05-11 02:30:36.728090,Success,
2415,2130,1,2026-05-10 06:40:51.907056,Success,
2416,2131,1,2026-05-12 03:11:40.377758,Success,
2417,2132,1,2026-05-12 05:38:23.536693,Success,
2418,2133,1,2026-05-09 21:48:53.663255,Success,
2419,2134,1,2026-05-12 08:13:35.868254,Success,
2420,2135,1,2026-05-11 21:01:01.456413,Success,
2421,2136,1,2026-05-11 23:24:02.349111,Success,
2422,2137,1,2026-05-10 23:17:06.126561,Success,
2423,2138,1,2026-05-13 23:32:04.542542,Failed,Customer Unavailable
2424,2138,2,2026-05-14 02:04:20.555631,Success,
2425,2139,1,2026-05-11 01:54:20.267063,Success,
2426,2140,1,2026-05-10 14:31:38.647748,Success,
2427,2141,1,2026-05-10 15:00:18.050528,Success,
2428,2142,1,2026-05-08 23:12:08.439100,Failed,None
2429,2142,2,2026-05-09 01:45:25.837212,Success,
2430,2143,1,2026-05-09 04:47:59.990896,Failed,None
2431,2143,2,2026-05-09 06:33:17.949374,Success,
2432,2144,1,2026-05-10 05:53:58.903040,Success,
2433,2145,1,2026-05-10 08:01:00.495427,Success,
2434,2146,1,2026-05-11 09:12:01.864282,Success,
2435,2147,1,2026-05-14 02:37:36.250446,Success,
2436,2148,1,2026-05-12 22:01:09.298511,Failed,None
2437,2148,2,2026-05-13 01:28:08.967235,Success,
2438,2149,1,2026-05-10 12:01:34.343014,Success,
2439,2150,1,2026-05-13 05:09:17.059907,Success,
2440,2151,1,2026-05-13 02:59:54.095073,Success,
2441,2152,1,2026-05-15 06:17:21.624535,Success,
2442,2153,1,2026-05-11 06:20:03.569595,Success,
2443,2154,1,2026-05-13 11:34:32.876960,Success,
2444,2155,1,2026-05-13 00:25:18.137333,Success,
2445,2156,1,2026-05-11 00:48:03.995691,Success,
2446,2157,1,2026-05-10 22:21:35.062868,Success,
2447,2158,1,2026-05-11 16:39:52.119940,Failed,Address Issue
2448,2159,1,2026-05-12 05:21:55.098723,Success,
2449,2160,1,2026-05-11 08:54:52.517122,Success,
2450,2161,1,2026-05-13 01:26:04.820597,Success,
2451,2162,1,2026-05-13 03:57:51.086337,Success,
2452,2163,1,2026-05-12 10:56:55.927647,Success,
2453,2164,1,2026-05-11 10:14:55.616282,Success,
2454,2165,1,2026-05-12 18:51:20.410502,Success,
2455,2166,1,2026-05-12 18:24:42.172455,Success,
2456,2167,1,2026-05-14 09:58:38.640459,Success,
2457,2168,1,2026-05-12 12:42:23.978821,Success,
2458,2169,1,2026-05-12 10:10:17.815818,Success,
2459,2170,1,2026-05-13 21:05:03.881564,Failed,Customer Unavailable
2460,2170,2,2026-05-14 00:59:50.745001,Success,
2461,2171,1,2026-05-13 16:13:23.639530,Success,
2462,2172,1,2026-05-13 18:16:29.711688,Success,
2463,2173,1,2026-05-14 04:51:17.784524,Success,
2464,2174,1,2026-05-14 05:09:08.283745,Success,
2465,2175,1,2026-05-11 21:13:49.216724,Success,
2466,2176,1,2026-05-15 18:07:46.642999,Success,
2467,2177,1,2026-05-14 15:22:22.651142,Success,
2468,2178,1,2026-05-14 14:13:24.880420,Success,
2469,2179,1,2026-05-14 08:02:04.956793,Success,
2470,2180,1,2026-05-12 11:09:09.290352,Success,
2471,2181,1,2026-05-16 10:50:30.168648,Success,
2472,2182,1,2026-05-14 05:05:23.864855,Success,
2473,2183,1,2026-05-14 11:05:15.887609,Success,
2474,2184,1,2026-05-14 22:34:39.173788,Failed,None
2475,2184,2,2026-05-15 01:47:32.662153,Success,
2476,2185,1,2026-05-15 05:16:05.433830,Success,
2477,2186,1,2026-05-17 03:15:34.474490,Failed,Address Issue
2478,2186,2,2026-05-17 06:38:55.070805,Success,
2479,2187,1,2026-05-13 15:26:25.769745,Success,
2480,2188,1,2026-05-12 11:08:21.800680,Failed,None
2481,2188,2,2026-05-12 15:04:15.980695,Success,
2482,2189,1,2026-05-12 08:18:04.038751,Success,
2483,2190,1,2026-05-15 04:32:14.257981,Success,
2484,2191,1,2026-05-15 01:02:06.247597,Success,
2485,2192,1,2026-05-16 04:36:22.130049,Success,
2486,2193,1,2026-05-12 18:13:19.660888,Success,
2487,2194,1,2026-05-15 01:43:33.592673,Success,
2488,2195,1,2026-05-13 07:56:00.183923,Success,
2489,2196,1,2026-05-14 03:36:46.860583,Success,
2490,2197,1,2026-05-16 00:24:51.161694,Success,
2491,2198,1,2026-05-16 05:43:37.285284,Success,
2492,2199,1,2026-05-16 06:32:31.445587,Success,
2493,2200,1,2026-05-16 10:58:03.230064,Success,
2494,2201,1,2026-05-14 21:45:45.695072,Success,
2495,2202,1,2026-05-16 03:52:29.508455,Success,
2496,2203,1,2026-05-13 21:43:23.788637,Success,
2497,2204,1,2026-05-14 01:12:09.298668,Failed,None
2498,2204,2,2026-05-14 03:43:25.650724,Success,
2499,2205,1,2026-05-16 08:55:32.244448,Success,
2500,2206,1,2026-05-14 16:30:16.866377,Success,
2501,2207,1,2026-05-15 19:46:27.759037,Success,
2502,2208,1,2026-05-15 13:24:33.856107,Success,
2503,2209,1,2026-05-15 07:09:09.189294,Success,
2504,2210,1,2026-05-17 03:46:51.671484,Success,
2505,2211,1,2026-05-17 08:00:58.272742,Success,
2506,2212,1,2026-05-15 09:16:43.095010,Success,
2507,2213,1,2026-05-16 17:05:08.772375,Success,
2508,2214,1,2026-05-15 00:55:07.757552,Success,
2509,2215,1,2026-05-17 07:44:12.047640,Failed,None
2510,2215,2,2026-05-17 10:01:16.887920,Success,
2511,2216,1,2026-05-17 08:37:22.405812,Success,
2512,2217,1,2026-05-14 21:09:06.578806,Success,
2513,2218,1,2026-05-17 07:59:33.849684,Success,
2514,2219,1,2026-05-17 02:07:02.533150,Success,
2515,2220,1,2026-05-16 21:32:12.282948,Success,
2516,2221,1,2026-05-17 19:38:29.874090,Failed,Weather
2517,2222,1,2026-05-15 09:58:58.125244,Success,
2518,2223,1,2026-05-17 16:32:08.153280,Failed,None
2519,2223,2,2026-05-17 18:36:00.125243,Success,
2520,2224,1,2026-05-15 21:42:58.108464,Success,
2521,2225,1,2026-05-19 07:22:43.783008,Success,
2522,2226,1,2026-05-18 00:34:05.410068,Success,
2523,2227,1,2026-05-16 10:00:26.248849,Failed,None
2524,2227,2,2026-05-16 13:39:30.706368,Success,
2525,2228,1,2026-05-18 05:52:12.787694,Success,
2526,2229,1,2026-05-17 23:41:18.264460,Success,
2527,2230,1,2026-05-18 04:59:21.678740,Success,
2528,2231,1,2026-05-15 17:41:54.213931,Success,
2529,2232,1,2026-05-16 06:53:50.335333,Success,
2530,2233,1,2026-05-16 14:08:10.906887,Success,
2531,2234,1,2026-05-20 19:32:48.142288,Success,
2532,2235,1,2026-05-17 16:21:02.843593,Success,
