payment_id,member_id,billing_month,amount,payment_status
9996,639,2025-02-01,64.0,Paid
9997,639,2025-03-01,64.0,Paid
9998,639,2025-04-01,64.0,Paid
9999,639,2025-05-01,64.0,Paid
10000,639,2025-06-01,64.0,Paid
10001,639,2025-07-01,64.0,Paid
10002,639,2025-08-01,64.0,Paid
10003,639,2025-09-01,64.0,Paid
10004,639,2025-10-01,64.0,Paid
10005,639,2025-11-01,64.0,Paid
10006,639,2025-12-01,64.0,Paid
10007,639,2026-01-01,64.0,Paid
10008,639,2026-02-01,64.0,Paid
10009,639,2026-03-01,64.0,Paid
10010,639,2026-04-01,64.0,Failed
10011,639,2026-05-01,64.0,Paid
10012,639,2026-06-01,64.0,Failed
10013,639,2026-07-01,64.0,Paid
10014,640,2024-03-01,39.0,Paid
10015,640,2024-04-01,39.0,Paid
10016,640,2024-05-01,39.0,Paid
10017,640,2024-06-01,39.0,Paid
10018,640,2024-07-01,39.0,Paid
10019,640,2024-08-01,39.0,Paid
10020,640,2024-09-01,39.0,Paid
10021,640,2024-10-01,39.0,Paid
10022,640,2024-11-01,39.0,Paid
10023,640,2024-12-01,39.0,Paid
10024,640,2025-01-01,39.0,Paid
10025,640,2025-02-01,39.0,Paid
10026,640,2025-03-01,39.0,Failed
10027,640,2025-04-01,39.0,Paid
10028,640,2025-05-01,39.0,Paid
10029,640,2025-06-01,39.0,Paid
10030,640,2025-07-01,39.0,Paid
10031,640,2025-08-01,39.0,Paid
10032,640,2025-09-01,39.0,Paid
10033,640,2025-10-01,39.0,Failed
10034,640,2025-11-01,39.0,Paid
10035,640,2025-12-01,39.0,Failed
10036,640,2026-01-01,39.0,Paid
10037,640,2026-02-01,39.0,Paid
10038,640,2026-03-01,39.0,Paid
10039,640,2026-04-01,39.0,Paid
10040,640,2026-05-01,39.0,Paid
10041,640,2026-06-01,39.0,Paid
10042,640,2026-07-01,39.0,Paid
10043,641,2026-06-01,56.0,Paid
10044,641,2026-07-01,56.0,Paid
10045,642,2025-12-01,56.0,Paid
10046,642,2026-01-01,56.0,Paid
10047,642,2026-02-01,56.0,Paid
10048,642,2026-03-01,56.0,Paid
10049,642,2026-04-01,56.0,Paid
10050,642,2026-05-01,56.0,Paid
10051,642,2026-06-01,56.0,Paid
10052,642,2026-07-01,56.0,Paid
10053,643,2026-02-01,56.0,Paid
10054,643,2026-03-01,56.0,Paid
10055,643,2026-04-01,56.0,Paid
10056,643,2026-05-01,56.0,Paid
10057,643,2026-06-01,56.0,Paid
10058,643,2026-07-01,56.0,Paid
10059,644,2025-02-01,56.0,Paid
10060,644,2025-03-01,56.0,Paid
10061,644,2025-04-01,56.0,Paid
10062,644,2025-05-01,56.0,Paid
10063,644,2025-06-01,56.0,Paid
10064,644,2025-07-01,56.0,Paid
10065,644,2025-08-01,56.0,Paid
10066,644,2025-09-01,56.0,Paid
10067,644,2025-10-01,56.0,Paid
10068,644,2025-11-01,56.0,Paid
10069,644,2025-12-01,56.0,Failed
10070,644,2026-01-01,56.0,Paid
10071,644,2026-02-01,56.0,Paid
10072,644,2026-03-01,56.0,Paid
10073,644,2026-04-01,56.0,Paid
10074,644,2026-05-01,56.0,Paid
10075,645,2025-06-01,64.0,Paid
10076,645,2025-07-01,64.0,Paid
10077,645,2025-08-01,64.0,Paid
10078,645,2025-09-01,64.0,Paid
10079,645,2025-10-01,64.0,Paid
10080,645,2025-11-01,64.0,Paid
10081,645,2025-12-01,64.0,Paid
10082,645,2026-01-01,64.0,Paid
10083,645,2026-02-01,64.0,Paid
10084,645,2026-03-01,64.0,Paid
10085,645,2026-04-01,64.0,Paid
10086,645,2026-05-01,64.0,Paid
10087,645,2026-06-01,64.0,Paid
10088,645,2026-07-01,64.0,Paid
10089,646,2025-09-01,39.0,Paid
10090,646,2025-10-01,39.0,Paid
10091,646,2025-11-01,39.0,Paid
10092,646,2025-12-01,39.0,Paid
10093,646,2026-01-01,39.0,Paid
10094,646,2026-02-01,39.0,Paid
10095,646,2026-03-01,39.0,Paid
10096,646,2026-04-01,39.0,Paid
10097,646,2026-05-01,39.0,Paid
10098,646,2026-06-01,39.0,Paid
10099,646,2026-07-01,39.0,Failed
10100,647,2025-07-01,64.0,Paid
10101,647,2025-08-01,64.0,Paid
10102,647,2025-09-01,64.0,Paid
10103,647,2025-10-01,64.0,Paid
10104,647,2025-11-01,64.0,Paid
10105,647,2025-12-01,64.0,Paid
10106,647,2026-01-01,64.0,Paid
10107,647,2026-02-01,64.0,Paid
10108,647,2026-03-01,64.0,Paid
10109,647,2026-04-01,64.0,Failed
10110,647,2026-05-01,64.0,Paid
10111,647,2026-06-01,64.0,Paid
10112,647,2026-07-01,64.0,Failed
10113,648,2024-02-01,64.0,Paid
10114,648,2024-03-01,64.0,Paid
10115,648,2024-04-01,64.0,Paid
10116,648,2024-05-01,64.0,Paid
10117,648,2024-06-01,64.0,Paid
10118,648,2024-07-01,64.0,Paid
10119,648,2024-08-01,64.0,Failed
10120,648,2024-09-01,64.0,Paid
10121,648,2024-10-01,64.0,Paid
10122,648,2024-11-01,64.0,Paid
10123,648,2024-12-01,64.0,Failed
10124,649,2024-08-01,45.0,Paid
10125,649,2024-09-01,45.0,Paid
10126,649,2024-10-01,45.0,Paid
10127,649,2024-11-01,45.0,Paid
10128,649,2024-12-01,45.0,Paid
10129,649,2025-01-01,45.0,Paid
10130,649,2025-02-01,45.0,Paid
10131,649,2025-03-01,45.0,Paid
10132,649,2025-04-01,45.0,Paid
10133,649,2025-05-01,45.0,Paid
10134,649,2025-06-01,45.0,Paid
10135,649,2025-07-01,45.0,Paid
10136,649,2025-08-01,45.0,Paid
10137,649,2025-09-01,45.0,Paid
10138,649,2025-10-01,45.0,Paid
10139,649,2025-11-01,45.0,Paid
10140,649,2025-12-01,45.0,Paid
10141,649,2026-01-01,45.0,Failed
10142,649,2026-02-01,45.0,Paid
10143,649,2026-03-01,45.0,Paid
10144,649,2026-04-01,45.0,Paid
10145,649,2026-05-01,45.0,Paid
10146,649,2026-06-01,45.0,Paid
10147,649,2026-07-01,45.0,Paid
10148,650,2026-03-01,64.0,Paid
10149,650,2026-04-01,64.0,Paid
10150,650,2026-05-01,64.0,Paid
10151,651,2024-07-01,64.0,Paid
10152,651,2024-08-01,64.0,Paid
10153,651,2024-09-01,64.0,Paid
10154,651,2024-10-01,64.0,Paid
10155,651,2024-11-01,64.0,Paid
10156,651,2024-12-01,64.0,Paid
10157,651,2025-01-01,64.0,Paid
10158,651,2025-02-01,64.0,Paid
10159,651,2025-03-01,64.0,Paid
10160,651,2025-04-01,64.0,Paid
10161,651,2025-05-01,64.0,Paid
10162,651,2025-06-01,64.0,Paid
10163,651,2025-07-01,64.0,Failed
10164,651,2025-08-01,64.0,Paid
10165,651,2025-09-01,64.0,Paid
10166,651,2025-10-01,64.0,Failed
10167,651,2025-11-01,64.0,Failed
10168,651,2025-12-01,64.0,Paid
10169,651,2026-01-01,64.0,Paid
10170,651,2026-02-01,64.0,Paid
10171,651,2026-03-01,64.0,Paid
10172,651,2026-04-01,64.0,Paid
10173,651,2026-05-01,64.0,Paid
10174,651,2026-06-01,64.0,Paid
10175,651,2026-07-01,64.0,Paid
10176,652,2024-12-01,64.0,Paid
10177,652,2025-01-01,64.0,Failed
10178,652,2025-02-01,64.0,Paid
10179,652,2025-03-01,64.0,Paid
10180,652,2025-04-01,64.0,Paid
10181,652,2025-05-01,64.0,Paid
10182,652,2025-06-01,64.0,Paid
10183,652,2025-07-01,64.0,Paid
10184,652,2025-08-01,64.0,Paid
10185,652,2025-09-01,64.0,Paid
10186,652,2025-10-01,64.0,Paid
10187,652,2025-11-01,64.0,Paid
10188,652,2025-12-01,64.0,Paid
10189,652,2026-01-01,64.0,Failed
10190,652,2026-02-01,64.0,Paid
10191,652,2026-03-01,64.0,Paid
10192,652,2026-04-01,64.0,Paid
10193,652,2026-05-01,64.0,Paid
10194,652,2026-06-01,64.0,Paid
10195,652,2026-07-01,64.0,Paid
10196,653,2025-01-01,45.0,Paid
10197,653,2025-02-01,45.0,Paid
10198,653,2025-03-01,45.0,Paid
10199,653,2025-04-01,45.0,Paid
10200,653,2025-05-01,45.0,Paid
10201,653,2025-06-01,45.0,Paid
10202,653,2025-07-01,45.0,Paid
10203,653,2025-08-01,45.0,Paid
10204,653,2025-09-01,45.0,Paid
10205,653,2025-10-01,45.0,Paid
10206,653,2025-11-01,45.0,Paid
10207,653,2025-12-01,45.0,Paid
10208,653,2026-01-01,45.0,Paid
10209,653,2026-02-01,45.0,Paid
10210,653,2026-03-01,45.0,Paid
10211,653,2026-04-01,45.0,Paid
10212,653,2026-05-01,45.0,Paid
10213,653,2026-06-01,45.0,Paid
10214,653,2026-07-01,45.0,Paid
10215,654,2024-03-01,56.0,Paid
10216,654,2024-04-01,56.0,Paid
10217,654,2024-05-01,56.0,Paid
10218,654,2024-06-01,56.0,Paid
10219,654,2024-07-01,56.0,Paid
10220,654,2024-08-01,56.0,Paid
10221,654,2024-09-01,56.0,Failed
10222,654,2024-10-01,56.0,Paid
10223,654,2024-11-01,56.0,Paid
10224,654,2024-12-01,56.0,Paid
10225,654,2025-01-01,56.0,Paid
10226,654,2025-02-01,56.0,Paid
10227,654,2025-03-01,56.0,Paid
10228,654,2025-04-01,56.0,Paid
10229,654,2025-05-01,56.0,Paid
10230,654,2025-06-01,56.0,Paid
10231,654,2025-07-01,56.0,Paid
10232,654,2025-08-01,56.0,Paid
10233,654,2025-09-01,56.0,Paid
10234,654,2025-10-01,56.0,Paid
10235,654,2025-11-01,56.0,Paid
10236,654,2025-12-01,56.0,Paid
10237,654,2026-01-01,56.0,Paid
10238,654,2026-02-01,56.0,Paid
10239,654,2026-03-01,56.0,Paid
10240,654,2026-04-01,56.0,Paid
10241,654,2026-05-01,56.0,Paid
10242,654,2026-06-01,56.0,Paid
10243,654,2026-07-01,56.0,Paid
10244,655,2026-01-01,64.0,Paid
10245,655,2026-02-01,64.0,Paid
10246,655,2026-03-01,64.0,Paid
10247,655,2026-04-01,64.0,Paid
10248,655,2026-05-01,64.0,Failed
10249,655,2026-06-01,64.0,Paid
10250,655,2026-07-01,64.0,Failed
10251,656,2024-04-01,56.0,Paid
10252,656,2024-05-01,56.0,Paid
10253,656,2024-06-01,56.0,Paid
10254,656,2024-07-01,56.0,Paid
10255,656,2024-08-01,56.0,Paid
10256,656,2024-09-01,56.0,Paid
10257,656,2024-10-01,56.0,Paid
10258,656,2024-11-01,56.0,Paid
10259,656,2024-12-01,56.0,Paid
10260,656,2025-01-01,56.0,Paid
10261,656,2025-02-01,56.0,Paid
10262,656,2025-03-01,56.0,Paid
10263,656,2025-04-01,56.0,Paid
10264,656,2025-05-01,56.0,Paid
10265,656,2025-06-01,56.0,Paid
10266,656,2025-07-01,56.0,Paid
10267,656,2025-08-01,56.0,Paid
10268,656,2025-09-01,56.0,Paid
10269,656,2025-10-01,56.0,Paid
10270,656,2025-11-01,56.0,Paid
10271,656,2025-12-01,56.0,Paid
10272,656,2026-01-01,56.0,Paid
10273,656,2026-02-01,56.0,Paid
10274,656,2026-03-01,56.0,Paid
10275,656,2026-04-01,56.0,Paid
10276,657,2024-02-01,64.0,Paid
10277,657,2024-03-01,64.0,Paid
10278,657,2024-04-01,64.0,Paid
10279,657,2024-05-01,64.0,Paid
10280,657,2024-06-01,64.0,Paid
10281,657,2024-07-01,64.0,Paid
10282,657,2024-08-01,64.0,Failed
10283,657,2024-09-01,64.0,Paid
10284,657,2024-10-01,64.0,Paid
10285,657,2024-11-01,64.0,Paid
10286,657,2024-12-01,64.0,Failed
10287,657,2025-01-01,64.0,Paid
10288,657,2025-02-01,64.0,Paid
10289,657,2025-03-01,64.0,Paid
10290,657,2025-04-01,64.0,Paid
10291,657,2025-05-01,64.0,Failed
10292,657,2025-06-01,64.0,Paid
10293,657,2025-07-01,64.0,Failed
10294,657,2025-08-01,64.0,Paid
10295,657,2025-09-01,64.0,Paid
10296,657,2025-10-01,64.0,Paid
10297,657,2025-11-01,64.0,Paid
10298,657,2025-12-01,64.0,Paid
10299,657,2026-01-01,64.0,Paid
10300,657,2026-02-01,64.0,Paid
10301,657,2026-03-01,64.0,Paid
10302,657,2026-04-01,64.0,Paid
10303,657,2026-05-01,64.0,Paid
10304,657,2026-06-01,64.0,Paid
10305,657,2026-07-01,64.0,Paid
10306,658,2025-04-01,64.0,Paid
10307,658,2025-05-01,64.0,Paid
10308,658,2025-06-01,64.0,Paid
10309,658,2025-07-01,64.0,Paid
10310,658,2025-08-01,64.0,Paid
10311,658,2025-09-01,64.0,Paid
10312,658,2025-10-01,64.0,Paid
10313,658,2025-11-01,64.0,Paid
10314,658,2025-12-01,64.0,Paid
10315,658,2026-01-01,64.0,Paid
10316,658,2026-02-01,64.0,Paid
10317,658,2026-03-01,64.0,Paid
10318,658,2026-04-01,64.0,Paid
10319,658,2026-05-01,64.0,Paid
10320,658,2026-06-01,64.0,Paid
10321,658,2026-07-01,64.0,Paid
10322,659,2025-07-01,56.0,Paid
10323,659,2025-08-01,56.0,Paid
10324,659,2025-09-01,56.0,Paid
10325,659,2025-10-01,56.0,Paid
10326,659,2025-11-01,56.0,Paid
10327,659,2025-12-01,56.0,Paid
10328,659,2026-01-01,56.0,Paid
10329,659,2026-02-01,56.0,Paid
10330,659,2026-03-01,56.0,Paid
10331,659,2026-04-01,56.0,Paid
10332,659,2026-05-01,56.0,Paid
10333,659,2026-06-01,56.0,Paid
10334,659,2026-07-01,56.0,Paid
10335,660,2026-01-01,45.0,Paid
10336,660,2026-02-01,45.0,Paid
10337,660,2026-03-01,45.0,Paid
10338,660,2026-04-01,45.0,Paid
10339,660,2026-05-01,45.0,Paid
10340,660,2026-06-01,45.0,Paid
10341,660,2026-07-01,45.0,Paid
10342,661,2024-11-01,64.0,Paid
10343,661,2024-12-01,64.0,Paid
10344,662,2024-01-01,39.0,Paid
10345,662,2024-02-01,39.0,Paid
10346,662,2024-03-01,39.0,Paid
10347,662,2024-04-01,39.0,Paid
10348,662,2024-05-01,39.0,Paid
10349,662,2024-06-01,39.0,Paid
10350,662,2024-07-01,39.0,Paid
10351,662,2024-08-01,39.0,Paid
10352,662,2024-09-01,39.0,Failed
10353,662,2024-10-01,39.0,Failed
10354,662,2024-11-01,39.0,Paid
10355,662,2024-12-01,39.0,Failed
10356,662,2025-01-01,39.0,Paid
10357,662,2025-02-01,39.0,Paid
10358,662,2025-03-01,39.0,Paid
10359,662,2025-04-01,39.0,Paid
10360,662,2025-05-01,39.0,Paid
10361,662,2025-06-01,39.0,Paid
10362,662,2025-07-01,39.0,Paid
10363,662,2025-08-01,39.0,Paid
10364,662,2025-09-01,39.0,Paid
10365,662,2025-10-01,39.0,Paid
10366,662,2025-11-01,39.0,Paid
10367,662,2025-12-01,39.0,Paid
10368,662,2026-01-01,39.0,Paid
10369,662,2026-02-01,39.0,Paid
10370,662,2026-03-01,39.0,Paid
10371,662,2026-04-01,39.0,Paid
10372,662,2026-05-01,39.0,Paid
10373,662,2026-06-01,39.0,Paid
10374,662,2026-07-01,39.0,Paid
10375,663,2024-11-01,56.0,Paid
10376,663,2024-12-01,56.0,Paid
10377,663,2025-01-01,56.0,Paid
10378,663,2025-02-01,56.0,Paid
10379,663,2025-03-01,56.0,Paid
10380,663,2025-04-01,56.0,Failed
10381,663,2025-05-01,56.0,Paid
10382,663,2025-06-01,56.0,Paid
10383,663,2025-07-01,56.0,Paid
10384,663,2025-08-01,56.0,Paid
10385,663,2025-09-01,56.0,Paid
10386,663,2025-10-01,56.0,Paid
10387,663,2025-11-01,56.0,Paid
10388,663,2025-12-01,56.0,Paid
10389,663,2026-01-01,56.0,Paid
10390,663,2026-02-01,56.0,Paid
10391,663,2026-03-01,56.0,Paid
10392,663,2026-04-01,56.0,Paid
10393,663,2026-05-01,56.0,Paid
10394,663,2026-06-01,56.0,Paid
10395,663,2026-07-01,56.0,Paid
10396,664,2026-04-01,45.0,Paid
10397,664,2026-05-01,45.0,Paid
10398,664,2026-06-01,45.0,Paid
10399,664,2026-07-01,45.0,Paid
10400,665,2024-06-01,45.0,Paid
10401,665,2024-07-01,45.0,Paid
10402,665,2024-08-01,45.0,Paid
10403,665,2024-09-01,45.0,Paid
10404,665,2024-10-01,45.0,Paid
10405,665,2024-11-01,45.0,Paid
10406,665,2024-12-01,45.0,Paid
10407,665,2025-01-01,45.0,Paid
10408,665,2025-02-01,45.0,Paid
10409,665,2025-03-01,45.0,Paid
10410,665,2025-04-01,45.0,Paid
10411,665,2025-05-01,45.0,Paid
10412,665,2025-06-01,45.0,Paid
10413,665,2025-07-01,45.0,Paid
10414,665,2025-08-01,45.0,Paid
10415,665,2025-09-01,45.0,Paid
10416,666,2024-04-01,64.0,Paid
10417,666,2024-05-01,64.0,Paid
10418,666,2024-06-01,64.0,Paid
10419,666,2024-07-01,64.0,Paid
10420,666,2024-08-01,64.0,Paid
10421,666,2024-09-01,64.0,Paid
10422,666,2024-10-01,64.0,Paid
10423,666,2024-11-01,64.0,Paid
10424,666,2024-12-01,64.0,Paid
10425,666,2025-01-01,64.0,Paid
10426,666,2025-02-01,64.0,Paid
10427,666,2025-03-01,64.0,Paid
10428,666,2025-04-01,64.0,Paid
10429,666,2025-05-01,64.0,Paid
10430,666,2025-06-01,64.0,Paid
10431,666,2025-07-01,64.0,Paid
10432,666,2025-08-01,64.0,Paid
10433,666,2025-09-01,64.0,Failed
10434,666,2025-10-01,64.0,Paid
10435,666,2025-11-01,64.0,Paid
10436,666,2025-12-01,64.0,Paid
10437,666,2026-01-01,64.0,Paid
10438,666,2026-02-01,64.0,Paid
10439,666,2026-03-01,64.0,Paid
10440,666,2026-04-01,64.0,Paid
10441,666,2026-05-01,64.0,Paid
10442,666,2026-06-01,64.0,Paid
10443,666,2026-07-01,64.0,Paid
10444,667,2025-07-01,56.0,Paid
10445,667,2025-08-01,56.0,Paid
10446,667,2025-09-01,56.0,Paid
10447,667,2025-10-01,56.0,Paid
10448,667,2025-11-01,56.0,Paid
10449,667,2025-12-01,56.0,Paid
10450,667,2026-01-01,56.0,Paid
10451,667,2026-02-01,56.0,Paid
10452,667,2026-03-01,56.0,Paid
10453,667,2026-04-01,56.0,Paid
10454,667,2026-05-01,56.0,Paid
10455,667,2026-06-01,56.0,Paid
10456,667,2026-07-01,56.0,Paid
10457,668,2025-12-01,64.0,Paid
10458,668,2026-01-01,64.0,Paid
10459,669,2025-10-01,39.0,Paid
10460,669,2025-11-01,39.0,Paid
10461,669,2025-12-01,39.0,Paid
10462,669,2026-01-01,39.0,Paid
10463,669,2026-02-01,39.0,Paid
10464,669,2026-03-01,39.0,Paid
10465,670,2026-05-01,56.0,Paid
10466,670,2026-06-01,56.0,Paid
10467,670,2026-07-01,56.0,Paid
10468,671,2026-02-01,39.0,Paid
10469,671,2026-03-01,39.0,Paid
10470,671,2026-04-01,39.0,Paid
10471,671,2026-05-01,39.0,Paid
10472,671,2026-06-01,39.0,Paid
10473,671,2026-07-01,39.0,Paid
10474,672,2025-04-01,45.0,Failed
10475,672,2025-05-01,45.0,Paid
10476,672,2025-06-01,45.0,Paid
10477,672,2025-07-01,45.0,Paid
10478,672,2025-08-01,45.0,Paid
10479,672,2025-09-01,45.0,Paid
10480,672,2025-10-01,45.0,Paid
10481,672,2025-11-01,45.0,Paid
10482,672,2025-12-01,45.0,Paid
10483,672,2026-01-01,45.0,Paid
10484,672,2026-02-01,45.0,Paid
10485,672,2026-03-01,45.0,Paid
10486,672,2026-04-01,45.0,Paid
10487,672,2026-05-01,45.0,Paid
10488,672,2026-06-01,45.0,Paid
10489,672,2026-07-01,45.0,Paid
10490,673,2024-07-01,56.0,Paid
10491,673,2024-08-01,56.0,Paid
10492,673,2024-09-01,56.0,Paid
10493,673,2024-10-01,56.0,Paid
10494,673,2024-11-01,56.0,Paid
10495,673,2024-12-01,56.0,Paid
10496,673,2025-01-01,56.0,Paid
10497,673,2025-02-01,56.0,Paid
10498,673,2025-03-01,56.0,Paid
10499,673,2025-04-01,56.0,Paid
10500,673,2025-05-01,56.0,Paid
10501,673,2025-06-01,56.0,Paid
10502,673,2025-07-01,56.0,Paid
10503,673,2025-08-01,56.0,Paid
10504,673,2025-09-01,56.0,Paid
10505,673,2025-10-01,56.0,Paid
10506,673,2025-11-01,56.0,Paid
10507,673,2025-12-01,56.0,Paid
10508,673,2026-01-01,56.0,Paid
10509,673,2026-02-01,56.0,Paid
10510,673,2026-03-01,56.0,Paid
10511,673,2026-04-01,56.0,Paid
10512,673,2026-05-01,56.0,Paid
10513,673,2026-06-01,56.0,Paid
10514,673,2026-07-01,56.0,Paid
10515,674,2026-01-01,64.0,Paid
10516,674,2026-02-01,64.0,Paid
10517,674,2026-03-01,64.0,Failed
10518,675,2024-04-01,56.0,Paid
10519,675,2024-05-01,56.0,Paid
10520,675,2024-06-01,56.0,Paid
10521,675,2024-07-01,56.0,Paid
10522,676,2026-06-01,45.0,Paid
10523,676,2026-07-01,45.0,Paid
10524,677,2025-04-01,56.0,Paid
10525,677,2025-05-01,56.0,Paid
10526,677,2025-06-01,56.0,Paid
10527,677,2025-07-01,56.0,Paid
10528,677,2025-08-01,56.0,Paid
10529,677,2025-09-01,56.0,Paid
10530,677,2025-10-01,56.0,Paid
10531,677,2025-11-01,56.0,Paid
10532,677,2025-12-01,56.0,Paid
10533,677,2026-01-01,56.0,Paid
10534,677,2026-02-01,56.0,Paid
10535,677,2026-03-01,56.0,Paid
10536,677,2026-04-01,56.0,Paid
10537,677,2026-05-01,56.0,Paid
10538,677,2026-06-01,56.0,Paid
10539,677,2026-07-01,56.0,Paid
10540,678,2024-09-01,56.0,Paid
10541,678,2024-10-01,56.0,Paid
10542,678,2024-11-01,56.0,Paid
10543,678,2024-12-01,56.0,Paid
10544,678,2025-01-01,56.0,Paid
10545,678,2025-02-01,56.0,Paid
10546,678,2025-03-01,56.0,Paid
10547,678,2025-04-01,56.0,Paid
10548,678,2025-05-01,56.0,Paid
10549,678,2025-06-01,56.0,Paid
10550,678,2025-07-01,56.0,Paid
10551,678,2025-08-01,56.0,Paid
10552,678,2025-09-01,56.0,Paid
10553,678,2025-10-01,56.0,Paid
10554,678,2025-11-01,56.0,Failed
10555,678,2025-12-01,56.0,Paid
10556,678,2026-01-01,56.0,Paid
10557,678,2026-02-01,56.0,Paid
10558,678,2026-03-01,56.0,Paid
10559,678,2026-04-01,56.0,Paid
10560,678,2026-05-01,56.0,Paid
10561,678,2026-06-01,56.0,Paid
10562,678,2026-07-01,56.0,Paid
10563,679,2025-04-01,64.0,Paid
10564,679,2025-05-01,64.0,Paid
10565,679,2025-06-01,64.0,Paid
10566,679,2025-07-01,64.0,Paid
10567,679,2025-08-01,64.0,Paid
10568,679,2025-09-01,64.0,Paid
10569,679,2025-10-01,64.0,Paid
10570,679,2025-11-01,64.0,Failed
10571,679,2025-12-01,64.0,Paid
10572,679,2026-01-01,64.0,Paid
10573,679,2026-02-01,64.0,Failed
10574,679,2026-03-01,64.0,Paid
10575,679,2026-04-01,64.0,Paid
10576,679,2026-05-01,64.0,Paid
10577,679,2026-06-01,64.0,Paid
10578,679,2026-07-01,64.0,Failed
10579,680,2024-05-01,64.0,Paid
10580,680,2024-06-01,64.0,Paid
10581,680,2024-07-01,64.0,Paid
10582,680,2024-08-01,64.0,Paid
10583,680,2024-09-01,64.0,Paid
10584,680,2024-10-01,64.0,Paid
10585,680,2024-11-01,64.0,Failed
10586,680,2024-12-01,64.0,Paid
10587,680,2025-01-01,64.0,Paid
10588,680,2025-02-01,64.0,Paid
10589,680,2025-03-01,64.0,Paid
10590,680,2025-04-01,64.0,Failed
10591,680,2025-05-01,64.0,Paid
10592,680,2025-06-01,64.0,Paid
10593,680,2025-07-01,64.0,Paid
10594,680,2025-08-01,64.0,Paid
10595,680,2025-09-01,64.0,Paid
10596,680,2025-10-01,64.0,Paid
10597,680,2025-11-01,64.0,Failed
10598,680,2025-12-01,64.0,Paid
10599,680,2026-01-01,64.0,Paid
10600,680,2026-02-01,64.0,Failed
10601,680,2026-03-01,64.0,Paid
10602,680,2026-04-01,64.0,Paid
10603,680,2026-05-01,64.0,Paid
10604,680,2026-06-01,64.0,Paid
10605,680,2026-07-01,64.0,Paid
10606,681,2024-06-01,45.0,Paid
10607,681,2024-07-01,45.0,Paid
10608,681,2024-08-01,45.0,Paid
10609,681,2024-09-01,45.0,Paid
10610,681,2024-10-01,45.0,Paid
10611,681,2024-11-01,45.0,Paid
10612,681,2024-12-01,45.0,Paid
10613,681,2025-01-01,45.0,Paid
10614,681,2025-02-01,45.0,Paid
10615,681,2025-03-01,45.0,Paid
10616,681,2025-04-01,45.0,Paid
10617,681,2025-05-01,45.0,Paid
10618,681,2025-06-01,45.0,Paid
10619,681,2025-07-01,45.0,Paid
10620,681,2025-08-01,45.0,Paid
10621,681,2025-09-01,45.0,Paid
10622,681,2025-10-01,45.0,Paid
10623,681,2025-11-01,45.0,Paid
10624,681,2025-12-01,45.0,Paid
10625,681,2026-01-01,45.0,Paid
10626,681,2026-02-01,45.0,Paid
10627,681,2026-03-01,45.0,Paid
10628,681,2026-04-01,45.0,Paid
10629,681,2026-05-01,45.0,Paid
10630,681,2026-06-01,45.0,Failed
10631,681,2026-07-01,45.0,Paid
10632,682,2024-05-01,64.0,Paid
10633,682,2024-06-01,64.0,Paid
10634,682,2024-07-01,64.0,Paid
10635,682,2024-08-01,64.0,Paid
10636,682,2024-09-01,64.0,Paid
10637,682,2024-10-01,64.0,Paid
10638,682,2024-11-01,64.0,Paid
10639,682,2024-12-01,64.0,Paid
10640,682,2025-01-01,64.0,Paid
10641,682,2025-02-01,64.0,Paid
10642,682,2025-03-01,64.0,Paid
10643,682,2025-04-01,64.0,Paid
10644,682,2025-05-01,64.0,Paid
10645,682,2025-06-01,64.0,Paid
10646,682,2025-07-01,64.0,Paid
10647,683,2024-08-01,64.0,Paid
10648,683,2024-09-01,64.0,Paid
10649,683,2024-10-01,64.0,Paid
10650,683,2024-11-01,64.0,Paid
10651,683,2024-12-01,64.0,Failed
10652,683,2025-01-01,64.0,Paid
10653,683,2025-02-01,64.0,Paid
10654,683,2025-03-01,64.0,Paid
10655,683,2025-04-01,64.0,Paid
10656,683,2025-05-01,64.0,Paid
10657,683,2025-06-01,64.0,Paid
10658,683,2025-07-01,64.0,Paid
10659,683,2025-08-01,64.0,Failed
10660,683,2025-09-01,64.0,Paid
10661,683,2025-10-01,64.0,Paid
10662,683,2025-11-01,64.0,Paid
10663,683,2025-12-01,64.0,Paid
10664,683,2026-01-01,64.0,Paid
10665,683,2026-02-01,64.0,Paid
10666,683,2026-03-01,64.0,Paid
10667,683,2026-04-01,64.0,Failed
10668,683,2026-05-01,64.0,Paid
10669,683,2026-06-01,64.0,Paid
10670,683,2026-07-01,64.0,Paid
10671,684,2024-01-01,64.0,Paid
10672,684,2024-02-01,64.0,Failed
10673,684,2024-03-01,64.0,Paid
10674,684,2024-04-01,64.0,Paid
10675,684,2024-05-01,64.0,Paid
10676,684,2024-06-01,64.0,Paid
10677,684,2024-07-01,64.0,Paid
10678,684,2024-08-01,64.0,Failed
10679,684,2024-09-01,64.0,Paid
10680,684,2024-10-01,64.0,Paid
10681,684,2024-11-01,64.0,Paid
10682,684,2024-12-01,64.0,Paid
10683,684,2025-01-01,64.0,Paid
10684,684,2025-02-01,64.0,Paid
10685,684,2025-03-01,64.0,Failed
10686,684,2025-04-01,64.0,Paid
10687,684,2025-05-01,64.0,Paid
10688,684,2025-06-01,64.0,Paid
10689,684,2025-07-01,64.0,Paid
10690,684,2025-08-01,64.0,Paid
10691,684,2025-09-01,64.0,Failed
10692,684,2025-10-01,64.0,Paid
10693,684,2025-11-01,64.0,Failed
