SalesLineID,DateKey,ProductKey,CustomerKey,StoreKey,Quantity,DiscountPct,Revenue,Cost,GrossProfit
72347,20240725,68,1417,6,1,0.0,212.44,103.9,108.54
72348,20240414,16,1515,7,1,0.15,224.48,137.14,87.34
72349,20240402,69,306,6,2,0.1,447.67,303.4,144.27
72350,20250227,114,890,22,4,0.1,650.47,406.48,243.99
72351,20250521,89,638,15,2,0.0,212.66,138.48,74.18
72352,20241016,10,1397,17,2,0.1,381.55,285.98,95.57
72353,20240309,93,225,24,1,0.0,381.24,176.84,204.4
72354,20250430,71,2505,24,1,0.0,252.94,154.26,98.68
72355,20240404,13,3615,18,2,0.0,609.89,271.74,338.15
72356,20240927,82,1493,9,1,0.0,68.01,42.92,25.09
72357,20240630,54,121,22,1,0.0,271.65,161.19,110.46
72358,20240224,103,2336,20,2,0.2,529.18,347.1,182.08
72359,20240101,43,1666,20,2,0.0,456.38,214.98,241.4
72360,20240716,22,3743,5,4,0.2,22.11,16.76,5.35
72361,20250904,51,2857,24,3,0.0,713.17,415.98,297.19
72362,20240210,103,371,16,1,0.0,269.96,173.55,96.41
72363,20250508,112,2458,16,2,0.15,87.96,67.16,20.8
72364,20241030,119,3711,5,2,0.1,16.72,9.76,6.96
72365,20241226,73,706,18,1,0.05,15.76,11.38,4.38
72366,20251108,78,2852,24,4,0.0,422.43,261.24,161.19
72367,20250702,25,157,18,2,0.0,494.83,256.04,238.79
72368,20240318,119,1532,15,1,0.0,10.88,4.88,6.0
72369,20240105,5,3010,22,1,0.0,174.22,82.65,91.57
72370,20240218,72,3645,24,1,0.1,201.58,134.33,67.25
72371,20250926,2,3260,9,2,0.0,398.96,270.52,128.44
72372,20250714,120,22,24,2,0.0,33.24,17.96,15.28
72373,20251106,66,526,6,4,0.15,130.78,82.2,48.58
72374,20241026,113,1768,6,1,0.05,50.28,28.67,21.61
72375,20250310,36,2352,18,1,0.0,84.38,50.44,33.94
72376,20240611,72,871,1,1,0.0,206.05,134.33,71.72
72377,20240515,25,757,24,2,0.1,442.89,256.04,186.85
72378,20250624,94,537,16,2,0.0,225.52,123.86,101.66
72379,20251231,15,558,1,1,0.0,288.86,174.6,114.26
72380,20240916,28,3229,6,2,0.0,380.84,192.6,188.24
72381,20240728,76,3298,11,1,0.0,164.89,106.44,58.45
72382,20240329,119,3344,14,2,0.0,18.98,9.76,9.22
72383,20251107,37,1491,14,1,0.1,129.04,84.39,44.65
72384,20250905,114,3634,21,2,0.15,291.45,203.24,88.21
72385,20240803,91,1949,16,2,0.1,116.51,82.56,33.95
72386,20240704,27,2272,23,3,0.1,430.8,250.41,180.39
72387,20250812,14,816,24,1,0.05,27.04,12.71,14.33
72388,20240708,115,1936,19,1,0.0,247.02,148.24,98.78
72389,20251224,39,2775,18,1,0.15,31.39,21.15,10.24
72390,20250120,82,3779,2,2,0.0,169.24,85.84,83.4
72391,20240415,100,891,21,2,0.0,461.41,307.42,153.99
72392,20240214,14,22,7,4,0.0,85.68,50.84,34.84
72393,20240926,24,3388,15,1,0.1,288.1,166.84,121.26
72394,20250329,40,1008,1,3,0.2,417.52,270.48,147.04
72395,20250226,47,364,9,1,0.0,24.71,11.74,12.97
72396,20250608,44,178,10,1,0.0,55.87,29.62,26.25
72397,20251011,17,2798,5,1,0.1,69.21,44.35,24.86
72398,20240910,94,3965,15,2,0.0,241.18,123.86,117.32
72399,20251019,41,1767,20,1,0.0,212.19,98.85,113.34
72400,20240628,96,2792,20,1,0.0,25.47,15.98,9.49
72401,20250331,95,3591,18,3,0.15,297.62,160.47,137.15
72402,20250623,34,133,10,1,0.0,271.83,176.27,95.56
72403,20250806,32,3519,20,1,0.0,365.34,166.48,198.86
72404,20240325,48,3619,5,2,0.2,328.33,233.58,94.75
72405,20240611,118,3140,2,1,0.15,321.93,171.58,150.35
72406,20250306,48,1825,21,2,0.0,437.67,233.58,204.09
72407,20250219,120,49,4,2,0.0,38.06,17.96,20.1
72408,20250214,85,1022,10,3,0.1,703.31,472.38,230.93
72409,20250510,101,1937,17,1,0.0,190.19,119.36,70.83
72410,20251025,21,3149,17,1,0.0,70.2,31.8,38.4
72411,20251220,67,617,18,3,0.0,915.41,428.82,486.59
72412,20250122,54,1417,19,5,0.0,1557.85,805.95,751.9
72413,20240216,22,3415,17,5,0.1,36.69,20.95,15.74
72414,20250410,94,3666,2,3,0.0,406.52,185.79,220.73
72415,20240626,118,685,11,1,0.0,365.75,171.58,194.17
72416,20240713,103,137,19,1,0.05,248.28,173.55,74.73
72417,20241222,19,898,6,1,0.05,54.84,30.62,24.22
72418,20240911,24,710,7,2,0.0,720.24,333.68,386.56
72419,20251210,68,1662,19,2,0.0,325.21,207.8,117.41
72420,20240520,109,932,24,2,0.15,45.15,35.88,9.27
72421,20240120,53,725,19,2,0.0,258.41,143.46,114.95
72422,20250615,80,3147,20,2,0.05,384.66,236.78,147.88
72423,20251217,15,3866,23,1,0.0,271.36,174.6,96.76
72424,20241116,42,3584,6,2,0.0,106.12,62.18,43.94
72425,20250406,40,776,1,2,0.0,320.43,180.32,140.11
72426,20241028,79,3537,4,2,0.0,592.92,333.12,259.8
72427,20250205,113,1694,15,1,0.0,54.47,28.67,25.8
72428,20241206,68,2884,7,3,0.15,399.64,311.7,87.94
72429,20250925,14,2554,16,2,0.0,37.22,25.42,11.8
72430,20241003,87,3500,9,3,0.1,332.61,195.63,136.98
72431,20241109,34,680,7,1,0.0,390.07,176.27,213.8
72432,20241114,26,3078,10,1,0.2,211.72,126.27,85.45
72433,20250220,3,412,12,1,0.0,56.1,26.55,29.55
72434,20240804,41,687,21,1,0.15,150.6,98.85,51.75
72435,20251103,28,649,20,2,0.0,389.91,192.6,197.31
72436,20251105,3,3896,6,4,0.15,157.59,106.2,51.39
72437,20250306,107,3501,22,2,0.05,98.86,54.58,44.28
72438,20250517,60,1551,22,1,0.05,41.52,19.48,22.04
72439,20240619,79,2861,24,1,0.0,352.3,166.56,185.74
72440,20250413,107,1056,11,2,0.0,89.35,54.58,34.77
72441,20250914,48,1802,16,5,0.0,853.5,583.95,269.55
72442,20240124,90,1659,3,3,0.05,118.39,63.99,54.4
72443,20251219,33,3295,5,3,0.0,323.25,178.62,144.63
72444,20241209,90,1626,3,1,0.0,46.42,21.33,25.09
72445,20250221,90,2056,4,3,0.0,99.07,63.99,35.08
72446,20250602,38,3699,19,2,0.0,627.5,323.12,304.38
72447,20250111,74,300,24,1,0.15,240.52,128.15,112.37
72448,20241207,39,71,3,1,0.0,47.32,21.15,26.17
72449,20250918,42,3339,23,3,0.1,164.99,93.27,71.72
72450,20251118,23,987,19,1,0.0,12.56,7.66,4.9
72451,20250626,103,2640,19,1,0.0,285.7,173.55,112.15
72452,20250306,25,986,10,3,0.0,671.28,384.06,287.22
72453,20241009,105,2584,1,1,0.0,279.19,155.17,124.02
72454,20240217,94,3608,17,1,0.1,109.74,61.93,47.81
72455,20250909,110,2590,18,2,0.0,417.91,211.8,206.11
72456,20240317,91,3996,16,2,0.05,154.71,82.56,72.15
72457,20251004,64,1504,1,1,0.0,290.35,139.12,151.23
72458,20250917,44,2433,9,1,0.0,61.14,29.62,31.52
72459,20240412,55,3452,10,5,0.05,769.92,535.35,234.57
72460,20250703,43,2195,6,1,0.1,201.38,107.49,93.89
72461,20241121,67,255,13,3,0.1,818.6,428.82,389.78
72462,20240523,106,1074,2,2,0.05,242.99,155.48,87.51
72463,20240404,110,2766,22,1,0.15,168.92,105.9,63.02
72464,20250623,27,1869,24,1,0.0,152.78,83.47,69.31
72465,20250711,114,3128,10,1,0.0,148.28,101.62,46.66
72466,20240211,27,294,8,1,0.05,149.69,83.47,66.22
72467,20240412,84,2130,9,4,0.15,936.51,616.72,319.79
72468,20251217,114,167,1,2,0.0,428.51,203.24,225.27
72469,20250320,25,3902,14,1,0.1,185.36,128.02,57.34
72470,20250317,23,1023,18,2,0.0,26.17,15.32,10.85
72471,20250614,113,2855,1,4,0.0,247.51,114.68,132.83
72472,20250730,24,2459,12,1,0.0,266.91,166.84,100.07
72473,20250523,90,3809,12,1,0.0,46.49,21.33,25.16
72474,20240513,114,903,20,4,0.0,635.38,406.48,228.9
72475,20240205,114,135,24,2,0.05,326.33,203.24,123.09
72476,20241116,106,3331,19,4,0.0,615.53,310.96,304.57
72477,20240925,31,2338,11,2,0.0,313.56,164.52,149.04
72478,20250421,100,2225,22,1,0.0,284.65,153.71,130.94
72479,20251222,73,557,12,1,0.0,22.67,11.38,11.29
72480,20250311,63,3855,10,1,0.2,41.98,30.74,11.24
72481,20241024,66,2848,16,1,0.0,44.57,20.55,24.02
72482,20240513,42,89,11,1,0.0,61.13,31.09,30.04
72483,20240222,37,640,13,1,0.05,168.48,84.39,84.09
72484,20250717,22,3475,2,3,0.0,24.41,12.57,11.84
72485,20250115,96,1673,6,2,0.1,63.03,31.96,31.07
72486,20250828,103,1513,19,1,0.2,305.47,173.55,131.92
72487,20250318,97,367,19,2,0.0,210.1,94.5,115.6
72488,20240822,40,2779,8,1,0.0,200.26,90.16,110.1
72489,20240526,111,1711,6,2,0.0,121.52,83.4,38.12
72490,20240405,55,2881,12,1,0.0,231.79,107.07,124.72
72491,20240405,12,3090,14,3,0.0,654.23,336.93,317.3
72492,20240307,109,1898,21,2,0.0,53.44,35.88,17.56
72493,20240615,98,258,5,2,0.05,429.68,286.82,142.86
72494,20250220,62,139,12,2,0.0,582.99,315.74,267.25
72495,20251130,17,2959,16,1,0.0,73.37,44.35,29.02
72496,20250521,97,1583,1,1,0.15,70.1,47.25,22.85
72497,20250719,112,1601,10,2,0.1,91.07,67.16,23.91
72498,20240326,20,3728,11,1,0.0,67.83,39.58,28.25
72499,20251202,29,3232,22,1,0.0,295.15,167.26,127.89
72500,20250602,80,2531,2,1,0.05,207.04,118.39,88.65
72501,20251015,73,3812,22,4,0.1,86.54,45.52,41.02
72502,20251027,55,3465,2,3,0.1,584.82,321.21,263.61
72503,20251213,113,1454,22,2,0.05,117.08,57.34,59.74
72504,20250129,21,176,9,2,0.2,102.83,63.6,39.23
72505,20251117,48,3598,17,4,0.05,710.47,467.16,243.31
72506,20241202,81,808,12,2,0.2,40.24,23.38,16.86
72507,20240112,94,93,2,5,0.15,393.51,309.65,83.86
72508,20240524,17,1120,16,2,0.0,151.34,88.7,62.64
72509,20240317,5,2794,3,1,0.0,182.36,82.65,99.71
72510,20251228,17,3784,1,5,0.1,383.61,221.75,161.86
72511,20240702,72,879,10,1,0.0,260.22,134.33,125.89
72512,20250609,11,33,6,2,0.0,53.94,33.04,20.9
72513,20240611,84,1930,19,1,0.0,242.03,154.18,87.85
72514,20240424,101,454,16,1,0.0,210.97,119.36,91.61
72515,20250729,88,2483,16,2,0.0,45.05,23.94,21.11
72516,20250814,33,1489,11,1,0.0,103.06,59.54,43.52
72517,20250725,40,2301,21,3,0.0,504.83,270.48,234.35
72518,20240825,4,3924,1,2,0.1,360.55,213.58,146.97
72519,20240314,118,1668,23,1,0.0,272.39,171.58,100.81
72520,20240820,96,3962,1,2,0.1,62.42,31.96,30.46
72521,20240403,40,3729,21,2,0.1,267.4,180.32,87.08
72522,20251103,33,872,9,5,0.2,404.68,297.7,106.98
72523,20250202,84,2619,14,3,0.1,620.93,462.54,158.39
72524,20240531,10,1934,18,1,0.0,299.84,142.99,156.85
72525,20250624,18,1390,12,2,0.05,472.83,338.44,134.39
72526,20241216,45,2779,4,1,0.0,224.91,144.18,80.73
72527,20250128,13,1558,5,1,0.05,231.02,135.87,95.15
72528,20240323,14,1910,9,2,0.1,36.0,25.42,10.58
72529,20240306,69,2772,16,1,0.2,241.28,151.7,89.58
72530,20250313,55,910,2,2,0.0,352.18,214.14,138.04
72531,20250328,97,2886,22,1,0.0,71.03,47.25,23.78
72532,20250823,84,1636,17,1,0.1,302.19,154.18,148.01
72533,20250301,51,1657,16,1,0.0,225.74,138.66,87.08
72534,20250216,89,3351,9,1,0.2,80.71,69.24,11.47
72535,20240407,90,3020,19,1,0.1,37.57,21.33,16.24
72536,20241214,11,3969,8,1,0.0,31.96,16.52,15.44
72537,20250515,95,915,7,3,0.0,287.64,160.47,127.17
72538,20250506,46,3967,7,1,0.0,244.43,165.56,78.87
72539,20240723,84,1720,5,1,0.0,315.79,154.18,161.61
72540,20250720,95,904,8,3,0.0,254.56,160.47,94.09
72541,20251001,56,1166,22,2,0.05,311.57,167.96,143.61
72542,20250528,5,3168,5,1,0.0,131.09,82.65,48.44
72543,20241110,118,2228,13,1,0.0,302.0,171.58,130.42
72544,20250803,49,1317,8,2,0.05,172.67,95.12,77.55
72545,20241209,77,2492,17,2,0.1,334.6,175.24,159.36
72546,20240703,26,953,9,2,0.0,432.04,252.54,179.5
72547,20251020,38,1277,16,2,0.2,497.12,323.12,174.0
72548,20250923,89,879,7,2,0.05,214.6,138.48,76.12
72549,20240309,57,1522,24,1,0.0,143.0,78.04,64.96
72550,20240611,6,494,24,1,0.0,114.85,65.18,49.67
72551,20241126,13,1145,8,1,0.15,219.8,135.87,83.93
72552,20250201,22,2925,9,3,0.2,15.69,12.57,3.12
72553,20241125,69,3725,15,1,0.0,326.93,151.7,175.23
72554,20241004,17,3020,17,4,0.0,322.82,177.4,145.42
72555,20250707,29,3123,14,1,0.05,335.14,167.26,167.88
72556,20250708,33,3515,9,3,0.0,397.84,178.62,219.22
72557,20240304,15,2211,11,2,0.1,505.5,349.2,156.3
72558,20240205,41,210,6,1,0.15,140.89,98.85,42.04
72559,20240908,57,3110,7,4,0.15,496.33,312.16,184.17
72560,20241222,34,1508,3,2,0.15,605.68,352.54,253.14
72561,20250525,42,3985,21,3,0.0,209.35,93.27,116.08
72562,20250523,38,3187,15,3,0.1,877.62,484.68,392.94
72563,20250224,93,3604,13,5,0.05,1535.61,884.2,651.41
72564,20250204,6,2541,8,2,0.05,213.79,130.36,83.43
72565,20240322,106,1354,6,4,0.0,569.24,310.96,258.28
72566,20241017,61,557,9,2,0.0,127.0,71.1,55.9
72567,20240217,56,3461,22,3,0.05,390.09,251.94,138.15
72568,20240623,116,1256,13,1,0.0,27.05,14.85,12.2
72569,20240118,50,1050,22,2,0.0,403.31,243.88,159.43
72570,20250310,62,369,5,1,0.0,312.44,157.87,154.57
72571,20241005,16,3826,12,4,0.05,822.49,548.56,273.93
72572,20250128,78,2396,14,2,0.0,258.9,130.62,128.28
72573,20241030,51,3966,22,2,0.0,444.13,277.32,166.81
72574,20240426,53,570,24,1,0.1,118.79,71.73,47.06
72575,20240422,4,2027,20,3,0.1,474.01,320.37,153.64
72576,20240701,85,514,10,2,0.0,680.19,314.92,365.27
72577,20251126,69,1966,22,2,0.0,481.64,303.4,178.24
72578,20250325,41,792,12,2,0.0,435.94,197.7,238.24
72579,20241006,96,207,17,2,0.05,51.06,31.96,19.1
72580,20250516,105,298,2,1,0.05,245.43,155.17,90.26
72581,20240210,27,611,23,1,0.05,138.73,83.47,55.26
72582,20240208,103,3585,23,1,0.1,315.86,173.55,142.31
72583,20240602,26,2557,3,1,0.0,279.79,126.27,153.52
72584,20251130,17,3932,12,1,0.0,94.01,44.35,49.66
72585,20240911,64,2190,19,1,0.05,280.11,139.12,140.99
72586,20251226,113,273,6,1,0.0,64.05,28.67,35.38
72587,20250326,118,1399,18,4,0.05,1452.82,686.32,766.5
72588,20240312,35,2543,10,1,0.0,229.56,154.37,75.19
72589,20240502,45,761,7,1,0.0,248.25,144.18,104.07
72590,20250716,27,2448,1,4,0.1,547.0,333.88,213.12
72591,20240316,66,3776,3,2,0.0,88.91,41.1,47.81
72592,20250606,101,2379,23,1,0.0,196.34,119.36,76.98
72593,20240429,99,1587,17,1,0.0,281.23,178.82,102.41
72594,20240424,119,384,9,1,0.1,6.54,4.88,1.66
72595,20240702,91,500,21,1,0.0,60.15,41.28,18.87
72596,20250816,15,3914,9,2,0.0,612.7,349.2,263.5
72597,20240928,114,2413,10,1,0.05,176.89,101.62,75.27
72598,20250422,70,2493,14,1,0.15,279.48,174.05,105.43
72599,20250529,84,592,19,1,0.1,205.07,154.18,50.89
72600,20241028,116,3592,20,2,0.2,36.73,29.7,7.03
72601,20241006,68,3624,16,2,0.05,402.56,207.8,194.76
72602,20250610,114,1016,2,1,0.0,152.53,101.62,50.91
72603,20240719,31,3539,20,1,0.0,183.82,82.26,101.56
72604,20251128,10,114,8,5,0.0,1040.39,714.95,325.44
72605,20241221,5,68,17,2,0.2,221.92,165.3,56.62
72606,20240305,12,1298,2,1,0.05,183.55,112.31,71.24
72607,20240611,90,1315,2,3,0.0,120.24,63.99,56.25
72608,20250518,104,3659,12,1,0.05,186.68,122.48,64.2
72609,20240913,4,2327,1,3,0.05,522.3,320.37,201.93
72610,20241117,82,1109,23,5,0.2,332.72,214.6,118.12
72611,20250826,100,1872,15,2,0.2,527.68,307.42,220.26
72612,20240111,94,2407,1,2,0.0,186.26,123.86,62.4
72613,20251029,115,2373,21,4,0.0,1168.33,592.96,575.37
72614,20251202,46,2282,18,2,0.15,629.69,331.12,298.57
72615,20250910,74,597,1,2,0.15,465.36,256.3,209.06
72616,20240227,104,477,19,2,0.05,484.12,244.96,239.16
72617,20240530,72,977,19,2,0.0,430.49,268.66,161.83
72618,20240614,111,3477,7,3,0.15,226.41,125.1,101.31
72619,20250526,70,1583,15,1,0.0,285.28,174.05,111.23
72620,20240109,39,2885,9,1,0.1,38.59,21.15,17.44
72621,20250327,12,1802,1,2,0.1,397.43,224.62,172.81
72622,20240408,60,142,15,3,0.2,99.43,58.44,40.99
72623,20251122,75,1682,1,1,0.0,305.64,159.03,146.61
72624,20250205,101,3689,20,4,0.05,990.69,477.44,513.25
72625,20241216,83,1511,16,2,0.2,121.83,104.72,17.11
72626,20250516,115,3329,7,2,0.15,549.49,296.48,253.01
72627,20240820,21,3005,10,3,0.1,165.25,95.4,69.85
72628,20240331,105,748,22,2,0.0,681.35,310.34,371.01
72629,20241108,31,920,20,1,0.0,122.46,82.26,40.2
72630,20240604,11,1911,24,2,0.0,48.42,33.04,15.38
72631,20250403,61,195,10,2,0.1,119.77,71.1,48.67
72632,20250128,30,1623,6,1,0.1,73.41,40.0,33.41
72633,20241207,87,1405,17,1,0.0,135.32,65.21,70.11
72634,20251206,36,493,2,2,0.0,208.1,100.88,107.22
72635,20240515,92,3036,4,1,0.15,196.39,135.23,61.16
72636,20240629,16,2873,22,1,0.1,211.05,137.14,73.91
72637,20250628,82,3586,14,1,0.05,60.69,42.92,17.77
72638,20240123,50,2683,17,1,0.1,169.43,121.94,47.49
72639,20251016,90,2608,12,1,0.0,40.85,21.33,19.52
72640,20251207,42,1896,10,1,0.0,64.94,31.09,33.85
72641,20251107,36,187,15,1,0.05,97.24,50.44,46.8
72642,20250323,106,1745,24,4,0.0,479.44,310.96,168.48
72643,20250128,50,3729,20,1,0.05,233.32,121.94,111.38
72644,20240110,72,1606,12,3,0.1,626.38,402.99,223.39
72645,20240605,35,86,23,3,0.2,748.18,463.11,285.07
72646,20250529,95,3646,8,4,0.15,328.74,213.96,114.78
72647,20241028,13,105,17,2,0.0,454.26,271.74,182.52
72648,20250625,112,2400,6,1,0.15,63.67,33.58,30.09
72649,20240514,108,3588,11,2,0.0,321.1,144.62,176.48
72650,20250606,14,1858,17,1,0.0,25.01,12.71,12.3
72651,20240807,13,2443,24,1,0.0,219.0,135.87,83.13
72652,20240315,62,2498,15,1,0.1,319.47,157.87,161.6
72653,20250717,63,1777,13,1,0.05,48.17,30.74,17.43
72654,20250107,40,2971,19,1,0.0,163.24,90.16,73.08
72655,20250520,109,1409,1,4,0.0,146.73,71.76,74.97
72656,20251001,106,3807,2,3,0.0,457.79,233.22,224.57
72657,20251212,42,3387,21,4,0.0,246.34,124.36,121.98
72658,20241019,43,1408,24,1,0.05,210.57,107.49,103.08
72659,20250521,15,915,24,4,0.1,1366.24,698.4,667.84
72660,20250131,114,394,22,1,0.0,209.87,101.62,108.25
72661,20250205,96,263,20,1,0.0,33.17,15.98,17.19
72662,20240218,37,2566,23,3,0.1,420.66,253.17,167.49
72663,20250206,73,477,22,2,0.0,40.39,22.76,17.63
72664,20240312,80,3444,22,1,0.0,256.13,118.39,137.74
72665,20240919,47,1209,6,1,0.0,23.3,11.74,11.56
72666,20240531,21,1588,14,2,0.0,138.53,63.6,74.93
72667,20241221,13,2087,18,2,0.0,496.08,271.74,224.34
72668,20240223,86,2054,10,1,0.05,46.1,26.33,19.77
72669,20250405,116,2757,20,2,0.05,50.28,29.7,20.58
72670,20240310,106,319,2,1,0.0,119.43,77.74,41.69
72671,20241217,43,376,13,1,0.0,182.56,107.49,75.07
72672,20240315,76,1035,10,4,0.15,799.75,425.76,373.99
72673,20250131,34,1199,3,2,0.0,747.6,352.54,395.06
72674,20240326,43,201,10,2,0.0,473.39,214.98,258.41
72675,20240126,107,1668,22,1,0.0,51.24,27.29,23.95
72676,20240719,105,3066,20,1,0.05,216.86,155.17,61.69
72677,20250106,27,2621,2,3,0.0,534.3,250.41,283.89
72678,20241022,100,1612,14,1,0.15,276.63,153.71,122.92
72679,20240817,9,1161,6,2,0.0,409.91,267.9,142.01
72680,20241207,113,3265,12,3,0.0,147.45,86.01,61.44
72681,20250705,32,3304,15,1,0.0,328.78,166.48,162.3
72682,20250805,10,2771,16,3,0.0,856.73,428.97,427.76
72683,20251015,27,1812,6,1,0.0,124.91,83.47,41.44
72684,20240118,13,1244,4,1,0.0,245.55,135.87,109.68
72685,20250422,108,1993,11,2,0.0,268.18,144.62,123.56
72686,20241127,2,3498,24,1,0.15,221.35,135.26,86.09
72687,20240204,118,2219,1,3,0.0,916.22,514.74,401.48
72688,20250515,108,2085,23,1,0.0,152.06,72.31,79.75
72689,20250601,63,3408,19,3,0.1,154.23,92.22,62.01
72690,20251029,78,1971,6,1,0.0,107.95,65.31,42.64
72691,20250522,99,1767,15,1,0.0,367.09,178.82,188.27
72692,20241220,58,3940,2,1,0.1,66.56,36.08,30.48
72693,20240105,70,601,22,1,0.05,326.05,174.05,152.0
72694,20250507,99,984,19,1,0.0,280.38,178.82,101.56
72695,20250109,101,2134,12,4,0.15,748.66,477.44,271.22
72696,20240513,92,379,13,1,0.05,226.07,135.23,90.84
72697,20240113,83,2433,13,1,0.0,83.99,52.36,31.63
72698,20250728,2,534,24,3,0.0,706.07,405.78,300.29
72699,20240503,118,90,24,2,0.2,568.95,343.16,225.79
72700,20250405,78,1016,20,4,0.0,397.85,261.24,136.61
72701,20250216,86,2561,20,1,0.0,46.32,26.33,19.99
72702,20251103,44,1091,24,1,0.0,44.54,29.62,14.92
72703,20240906,97,2084,7,1,0.0,84.8,47.25,37.55
72704,20240525,67,3696,24,1,0.05,241.33,142.94,98.39
72705,20241216,44,495,8,1,0.1,42.07,29.62,12.45
72706,20250926,3,1455,3,1,0.0,45.88,26.55,19.33
72707,20240512,50,3843,9,1,0.0,213.09,121.94,91.15
72708,20240605,85,838,3,2,0.05,487.41,314.92,172.49
72709,20240430,28,1114,13,2,0.0,317.54,192.6,124.94
72710,20251016,22,2739,24,1,0.0,8.96,4.19,4.77
72711,20240425,12,50,8,2,0.0,340.08,224.62,115.46
72712,20240922,89,1276,1,1,0.0,102.35,69.24,33.11
72713,20250424,97,1631,21,2,0.0,183.29,94.5,88.79
72714,20240404,118,1431,4,2,0.0,737.54,343.16,394.38
72715,20240601,41,622,24,2,0.1,313.14,197.7,115.44
72716,20240204,22,1736,1,4,0.05,27.95,16.76,11.19
72717,20240414,93,540,3,2,0.1,652.03,353.68,298.35
72718,20240720,96,205,9,1,0.0,30.34,15.98,14.36
72719,20250612,80,493,10,2,0.0,478.71,236.78,241.93
72720,20240120,118,133,4,2,0.05,599.55,343.16,256.39
72721,20250903,35,3400,2,2,0.0,573.94,308.74,265.2
72722,20241218,61,589,21,1,0.1,67.06,35.55,31.51
72723,20241124,96,79,9,2,0.0,58.97,31.96,27.01
72724,20250125,119,612,2,2,0.1,13.4,9.76,3.64
72725,20240504,83,2297,15,5,0.0,526.74,261.8,264.94
72726,20250606,56,3247,2,1,0.0,132.04,83.98,48.06
72727,20250325,119,2085,14,1,0.0,7.4,4.88,2.52
72728,20241229,48,3252,20,1,0.0,202.87,116.79,86.08
72729,20251106,73,2545,10,1,0.05,23.73,11.38,12.35
72730,20241124,3,1481,1,3,0.1,113.13,79.65,33.48
72731,20250502,17,1423,14,1,0.0,95.72,44.35,51.37
72732,20250624,115,2200,16,1,0.0,232.57,148.24,84.33
72733,20240622,78,1283,15,1,0.0,104.74,65.31,39.43
72734,20250823,80,3579,13,1,0.0,244.81,118.39,126.42
72735,20250302,97,178,20,2,0.0,160.78,94.5,66.28
72736,20250626,12,2630,2,2,0.0,388.01,224.62,163.39
72737,20240208,65,1185,20,2,0.05,233.78,137.88,95.9
72738,20241025,17,2337,12,2,0.0,170.06,88.7,81.36
72739,20250220,90,1828,5,3,0.2,98.94,63.99,34.95
72740,20241019,111,1274,6,1,0.0,79.31,41.7,37.61
72741,20241123,82,1107,12,2,0.0,162.58,85.84,76.74
72742,20240130,33,1190,6,4,0.2,400.46,238.16,162.3
72743,20240722,87,2911,8,2,0.1,212.51,130.42,82.09
72744,20250805,9,3342,19,2,0.0,441.77,267.9,173.87
72745,20251222,113,1506,24,3,0.0,167.46,86.01,81.45
72746,20240518,115,571,16,2,0.0,453.74,296.48,157.26
72747,20250806,12,713,10,1,0.15,154.7,112.31,42.39
72748,20250823,80,545,15,1,0.15,198.8,118.39,80.41
72749,20240406,18,963,9,2,0.05,490.06,338.44,151.62
72750,20250107,4,3744,17,1,0.05,151.37,106.79,44.58
72751,20240106,18,2502,15,4,0.0,1187.12,676.88,510.24
72752,20240921,84,733,7,3,0.0,799.07,462.54,336.53
72753,20250701,113,408,9,3,0.0,179.31,86.01,93.3
72754,20240408,112,185,1,1,0.1,48.62,33.58,15.04
72755,20240320,58,735,9,2,0.0,148.51,72.16,76.35
72756,20241129,92,3731,4,1,0.15,176.61,135.23,41.38
72757,20251223,109,1541,23,1,0.1,25.02,17.94,7.08
72758,20250603,40,3838,19,1,0.0,156.92,90.16,66.76
72759,20250715,79,1690,18,2,0.1,457.92,333.12,124.8
72760,20240301,47,1381,22,2,0.0,41.44,23.48,17.96
72761,20241109,38,3981,7,2,0.05,639.8,323.12,316.68
72762,20240621,19,423,12,3,0.0,143.8,91.86,51.94
72763,20240323,56,3461,1,3,0.1,437.57,251.94,185.63
72764,20250910,5,3161,19,3,0.0,456.59,247.95,208.64
72765,20250316,56,2441,8,2,0.15,273.65,167.96,105.69
72766,20250206,80,2290,14,1,0.0,224.86,118.39,106.47
72767,20240614,18,1800,19,1,0.0,314.79,169.22,145.57
72768,20240312,117,821,3,1,0.0,184.76,101.87,82.89
72769,20240104,32,2463,20,2,0.0,652.69,332.96,319.73
72770,20241208,106,3122,6,3,0.05,448.92,233.22,215.7
72771,20240413,92,2068,3,1,0.15,174.62,135.23,39.39
72772,20251021,14,738,12,2,0.0,38.74,25.42,13.32
72773,20250401,48,2388,14,2,0.05,449.98,233.58,216.4
72774,20240614,101,1746,9,2,0.0,483.05,238.72,244.33
72775,20250423,83,2833,6,1,0.0,110.11,52.36,57.75
72776,20240819,45,1555,9,1,0.0,302.4,144.18,158.22
72777,20240605,84,1009,19,4,0.0,1089.14,616.72,472.42
72778,20240709,24,1343,17,1,0.0,364.84,166.84,198.0
72779,20251126,90,3153,4,1,0.0,37.31,21.33,15.98
72780,20240706,18,2095,10,1,0.0,322.2,169.22,152.98
72781,20250816,84,3418,17,1,0.2,259.65,154.18,105.47
72782,20240720,55,2381,2,5,0.05,1094.88,535.35,559.53
72783,20250713,110,1657,11,2,0.0,429.58,211.8,217.78
72784,20240129,108,1746,16,1,0.0,114.18,72.31,41.87
72785,20240212,80,3745,11,4,0.1,888.61,473.56,415.05
